Loaded train=174, val=36, test=38
Epoch 1/500: loss = 0.6929
Epoch 2/500: loss = 0.6916
Epoch 3/500: loss = 0.6900
Epoch 4/500: loss = 0.6880
Epoch 5/500: loss = 0.6857
Epoch 6/500: loss = 0.6835
Epoch 7/500: loss = 0.6815
Epoch 8/500: loss = 0.6795
Epoch 9/500: loss = 0.6775
Epoch 10/500: loss = 0.6756
  Eval → acc=0.611, f1=0.611, auc=0.664
Epoch 11/500: loss = 0.6728
Epoch 12/500: loss = 0.6715
Epoch 13/500: loss = 0.6697
Epoch 14/500: loss = 0.6674
Epoch 15/500: loss = 0.6662
Epoch 16/500: loss = 0.6642
Epoch 17/500: loss = 0.6615
Epoch 18/500: loss = 0.6599
Epoch 19/500: loss = 0.6584
Epoch 20/500: loss = 0.6560
  Eval → acc=0.639, f1=0.629, auc=0.685
Epoch 21/500: loss = 0.6538
Epoch 22/500: loss = 0.6523
Epoch 23/500: loss = 0.6504
Epoch 24/500: loss = 0.6486
Epoch 25/500: loss = 0.6485
Epoch 26/500: loss = 0.6469
Epoch 27/500: loss = 0.6474
Epoch 28/500: loss = 0.6430
Epoch 29/500: loss = 0.6406
Epoch 30/500: loss = 0.6404
  Eval → acc=0.667, f1=0.647, auc=0.651
Epoch 31/500: loss = 0.6378
Epoch 32/500: loss = 0.6378
Epoch 33/500: loss = 0.6367
Epoch 34/500: loss = 0.6358
Epoch 35/500: loss = 0.6331
Epoch 36/500: loss = 0.6340
Epoch 37/500: loss = 0.6292
Epoch 38/500: loss = 0.6297
Epoch 39/500: loss = 0.6288
Epoch 40/500: loss = 0.6287
  Eval → acc=0.639, f1=0.629, auc=0.651
Epoch 41/500: loss = 0.6265
Epoch 42/500: loss = 0.6255
Epoch 43/500: loss = 0.6250
Epoch 44/500: loss = 0.6248
Epoch 45/500: loss = 0.6210
Epoch 46/500: loss = 0.6200
Epoch 47/500: loss = 0.6189
Epoch 48/500: loss = 0.6184
Epoch 49/500: loss = 0.6181
Epoch 50/500: loss = 0.6172
  Eval → acc=0.639, f1=0.606, auc=0.654
Epoch 51/500: loss = 0.6170
Epoch 52/500: loss = 0.6150
Epoch 53/500: loss = 0.6137
Epoch 54/500: loss = 0.6134
Epoch 55/500: loss = 0.6140
Epoch 56/500: loss = 0.6111
Epoch 57/500: loss = 0.6110
Epoch 58/500: loss = 0.6130
Epoch 59/500: loss = 0.6084
Epoch 60/500: loss = 0.6061
  Eval → acc=0.667, f1=0.647, auc=0.639
Epoch 61/500: loss = 0.6062
Epoch 62/500: loss = 0.6050
Epoch 63/500: loss = 0.6041
Epoch 64/500: loss = 0.6041
Epoch 65/500: loss = 0.6028
Epoch 66/500: loss = 0.6014
Epoch 67/500: loss = 0.6014
Epoch 68/500: loss = 0.6010
Epoch 69/500: loss = 0.5995
Epoch 70/500: loss = 0.6010
  Eval → acc=0.583, f1=0.516, auc=0.636
Epoch 71/500: loss = 0.5971
Epoch 72/500: loss = 0.5957
Epoch 73/500: loss = 0.5964
Epoch 74/500: loss = 0.5956
Epoch 75/500: loss = 0.5931
Epoch 76/500: loss = 0.5932
Epoch 77/500: loss = 0.5934
Epoch 78/500: loss = 0.5932
Epoch 79/500: loss = 0.5916
Epoch 80/500: loss = 0.5930
  Eval → acc=0.611, f1=0.562, auc=0.623
Epoch 81/500: loss = 0.5904
Epoch 82/500: loss = 0.5882
Epoch 83/500: loss = 0.5835
Epoch 84/500: loss = 0.5859
Epoch 85/500: loss = 0.5836
Epoch 86/500: loss = 0.5831
Epoch 87/500: loss = 0.5835
Epoch 88/500: loss = 0.5801
Epoch 89/500: loss = 0.5806
Epoch 90/500: loss = 0.5808
  Eval → acc=0.583, f1=0.516, auc=0.614
Epoch 91/500: loss = 0.5801
Epoch 92/500: loss = 0.5828
Epoch 93/500: loss = 0.5823
Epoch 94/500: loss = 0.5762
Epoch 95/500: loss = 0.5759
Epoch 96/500: loss = 0.5732
Epoch 97/500: loss = 0.5752
Epoch 98/500: loss = 0.5747
Epoch 99/500: loss = 0.5729
Epoch 100/500: loss = 0.5724
  Eval → acc=0.611, f1=0.562, auc=0.617
Epoch 101/500: loss = 0.5702
Epoch 102/500: loss = 0.5703
Epoch 103/500: loss = 0.5702
Epoch 104/500: loss = 0.5695
Epoch 105/500: loss = 0.5684
Epoch 106/500: loss = 0.5712
Epoch 107/500: loss = 0.5669
Epoch 108/500: loss = 0.5666
Epoch 109/500: loss = 0.5675
Epoch 110/500: loss = 0.5665
  Eval → acc=0.583, f1=0.516, auc=0.611
Epoch 111/500: loss = 0.5663
Epoch 112/500: loss = 0.5632
Epoch 113/500: loss = 0.5672
Epoch 114/500: loss = 0.5613
Epoch 115/500: loss = 0.5637
Epoch 116/500: loss = 0.5632
Epoch 117/500: loss = 0.5616
Epoch 118/500: loss = 0.5650
Epoch 119/500: loss = 0.5583
Epoch 120/500: loss = 0.5616
  Eval → acc=0.583, f1=0.516, auc=0.608
Epoch 121/500: loss = 0.5598
Epoch 122/500: loss = 0.5606
Epoch 123/500: loss = 0.5591
Epoch 124/500: loss = 0.5590
Epoch 125/500: loss = 0.5582
Epoch 126/500: loss = 0.5574
Epoch 127/500: loss = 0.5593
Epoch 128/500: loss = 0.5579
Epoch 129/500: loss = 0.5577
Epoch 130/500: loss = 0.5588
  Eval → acc=0.583, f1=0.516, auc=0.599
Epoch 131/500: loss = 0.5523
Epoch 132/500: loss = 0.5614
Epoch 133/500: loss = 0.5574
Epoch 134/500: loss = 0.5571
Epoch 135/500: loss = 0.5557
Epoch 136/500: loss = 0.5599
Epoch 137/500: loss = 0.5529
Epoch 138/500: loss = 0.5539
Epoch 139/500: loss = 0.5559
Epoch 140/500: loss = 0.5539
  Eval → acc=0.583, f1=0.516, auc=0.580
Epoch 141/500: loss = 0.5552
Epoch 142/500: loss = 0.5545
Epoch 143/500: loss = 0.5503
Epoch 144/500: loss = 0.5553
Epoch 145/500: loss = 0.5515
Epoch 146/500: loss = 0.5486
Epoch 147/500: loss = 0.5493
Epoch 148/500: loss = 0.5498
Epoch 149/500: loss = 0.5490
Epoch 150/500: loss = 0.5483
  Eval → acc=0.583, f1=0.516, auc=0.571
Epoch 151/500: loss = 0.5477
Epoch 152/500: loss = 0.5457
Epoch 153/500: loss = 0.5474
Epoch 154/500: loss = 0.5454
Epoch 155/500: loss = 0.5479
