epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6899032972075723,0.5,0.5,0.5,0.5,0.46604938271604934
20,0.6836187243461609,0.4722222222222222,0.47368421052631576,0.5,0.4864864864864865,0.48148148148148145
30,0.678077448498119,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.46604938271604934
40,0.6737815575166182,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4351851851851852
50,0.6689578674056313,0.5,0.5,0.5,0.5,0.47530864197530864
60,0.6646396246823397,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4506172839506173
70,0.6585028279911388,0.4722222222222222,0.47368421052631576,0.5,0.4864864864864865,0.4845679012345679
80,0.6538612625815652,0.5,0.5,0.5,0.5,0.5030864197530864
90,0.6525332710959695,0.5555555555555556,0.5416666666666666,0.7222222222222222,0.6190476190476191,0.5555555555555556
100,0.6467685862021013,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5432098765432098
110,0.6445103016766635,0.5833333333333334,0.5882352941176471,0.5555555555555556,0.5714285714285714,0.5216049382716049
120,0.6391777504574169,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5432098765432098
130,0.6388473077253862,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5524691358024691
140,0.6331972750750455,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5462962962962963
150,0.6276001821864735,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5524691358024691
160,0.6255311207337813,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5462962962962963
170,0.6217738281596791,0.6111111111111112,0.5909090909090909,0.7222222222222222,0.65,0.5679012345679012
180,0.6191395087675615,0.6111111111111112,0.5909090909090909,0.7222222222222222,0.65,0.5617283950617284
190,0.617180585861206,0.5833333333333334,0.5652173913043478,0.7222222222222222,0.6341463414634146,0.5679012345679013
200,0.6127751198681918,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5555555555555556
210,0.6093916947191412,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5648148148148149
220,0.6073483337055553,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5740740740740742
230,0.6059034358371388,0.5,0.5,0.6111111111111112,0.55,0.5339506172839507
240,0.6044255332513289,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5617283950617284
250,0.597471686926755,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5555555555555556
260,0.5960598262873563,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.537037037037037
270,0.5939859639514576,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5216049382716049
280,0.5961141694675792,0.5,0.5,0.6111111111111112,0.55,0.5339506172839507
290,0.5921573367985812,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5061728395061729
300,0.587463070045818,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5339506172839507
310,0.5841719670729204,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5123456790123457
320,0.5829144716262817,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5092592592592593
330,0.5829130167310889,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5185185185185185
340,0.5762139071117748,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5216049382716049
350,0.575681515715339,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5216049382716049
360,0.5710949545556848,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5277777777777777
370,0.5693645694039084,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5339506172839507
380,0.5702259648929943,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.537037037037037
390,0.5621097060767087,0.5555555555555556,0.5625,0.5,0.5294117647058824,0.5432098765432098
400,0.5627984621308066,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5555555555555556
410,0.5694638003002513,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5617283950617284
420,0.555926038460298,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5771604938271604
430,0.5590343502434817,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5833333333333333
440,0.5532621470364657,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5771604938271605
450,0.5481364076787775,0.5833333333333334,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5802469135802469
460,0.5522384453903545,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5925925925925926
470,0.5468247424472462,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5864197530864198
480,0.5452921742742712,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5740740740740741
490,0.5403700796040621,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5833333333333334
500,0.5391138737851923,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5864197530864198
