
>>> Config 1/19: run_0_ly2_lr0.05_bs32
    Epoch 1100/5000 - Loss: 0.637450
    Epoch 1200/5000 - Loss: 0.641298
    Epoch 1300/5000 - Loss: 0.644341
    Epoch 1400/5000 - Loss: 0.627187
    Epoch 1500/5000 - Loss: 0.634562
    Epoch 1600/5000 - Loss: 0.631556
    Epoch 1700/5000 - Loss: 0.629520
    Epoch 1800/5000 - Loss: 0.634594
    Epoch 1900/5000 - Loss: 0.629274
    Epoch 2000/5000 - Loss: 0.631632
    Epoch 2100/5000 - Loss: 0.636734
    Epoch 2200/5000 - Loss: 0.640041
    Epoch 2300/5000 - Loss: 0.625836
    Epoch 2400/5000 - Loss: 0.630212
    Epoch 2500/5000 - Loss: 0.622583
    Epoch 2600/5000 - Loss: 0.615225
    Epoch 2700/5000 - Loss: 0.617063
    Epoch 2800/5000 - Loss: 0.611612
    Epoch 2900/5000 - Loss: 0.619526
    Epoch 3000/5000 - Loss: 0.610999
    Epoch 3100/5000 - Loss: 0.610953
    Epoch 3200/5000 - Loss: 0.609603
    Epoch 3300/5000 - Loss: 0.613127
    Epoch 3400/5000 - Loss: 0.612134
    Epoch 3500/5000 - Loss: 0.607357
    Epoch 3600/5000 - Loss: 0.603812
    Epoch 3700/5000 - Loss: 0.604401
    Epoch 3800/5000 - Loss: 0.602820
    Epoch 3900/5000 - Loss: 0.602267
    Epoch 4000/5000 - Loss: 0.601772
    Epoch 4100/5000 - Loss: 0.601757
    Epoch 4200/5000 - Loss: 0.600677
    Epoch 4300/5000 - Loss: 0.598458
    Epoch 4400/5000 - Loss: 0.599045
    Epoch 4500/5000 - Loss: 0.599789
    Epoch 4600/5000 - Loss: 0.598167
    Epoch 4700/5000 - Loss: 0.597304
    Epoch 4800/5000 - Loss: 0.597412
    Epoch 4900/5000 - Loss: 0.597373
    Epoch 5000/5000 - Loss: 0.596849

>>> Config 4/19: run_3_ly5_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.598983
    Epoch 200/5000 - Loss: 0.587336
    Epoch 300/5000 - Loss: 0.558878
    Epoch 400/5000 - Loss: 0.574471
    Epoch 500/5000 - Loss: 0.564470
    Epoch 600/5000 - Loss: 0.544688
    Epoch 700/5000 - Loss: 0.562877
    Epoch 800/5000 - Loss: 0.544206
    Epoch 900/5000 - Loss: 0.536691
    Epoch 1000/5000 - Loss: 0.557156
    Epoch 1100/5000 - Loss: 0.579151
    Epoch 1200/5000 - Loss: 0.577203
    Epoch 1300/5000 - Loss: 0.542322
    Epoch 1400/5000 - Loss: 0.549200
    Epoch 1500/5000 - Loss: 0.520798
    Epoch 1600/5000 - Loss: 0.527634
    Epoch 1700/5000 - Loss: 0.547870
    Epoch 1800/5000 - Loss: 0.532900
    Epoch 1900/5000 - Loss: 0.523881
    Epoch 2000/5000 - Loss: 0.544008
    Epoch 2100/5000 - Loss: 0.534349
    Epoch 2200/5000 - Loss: 0.518494
    Epoch 2300/5000 - Loss: 0.521237
    Epoch 2400/5000 - Loss: 0.517751
    Epoch 2500/5000 - Loss: 0.501265
    Epoch 2600/5000 - Loss: 0.491379
    Epoch 2700/5000 - Loss: 0.493591
    Epoch 2800/5000 - Loss: 0.544163
    Epoch 2900/5000 - Loss: 0.504449
    Epoch 3000/5000 - Loss: 0.479753
    Epoch 3100/5000 - Loss: 0.518380
    Epoch 3200/5000 - Loss: 0.480610
    Epoch 3300/5000 - Loss: 0.474438
    Epoch 3400/5000 - Loss: 0.479399
    Epoch 3500/5000 - Loss: 0.471045
    Epoch 3600/5000 - Loss: 0.466994
    Epoch 3700/5000 - Loss: 0.462134
    Epoch 3800/5000 - Loss: 0.463619
    Epoch 3900/5000 - Loss: 0.457968
    Epoch 4000/5000 - Loss: 0.462065
    Epoch 4100/5000 - Loss: 0.457058
    Epoch 4200/5000 - Loss: 0.456535
    Epoch 4300/5000 - Loss: 0.452135
    Epoch 4400/5000 - Loss: 0.450440
    Epoch 4500/5000 - Loss: 0.450256
    Epoch 4600/5000 - Loss: 0.450891
    Epoch 4700/5000 - Loss: 0.448764
    Epoch 4800/5000 - Loss: 0.448498
    Epoch 4900/5000 - Loss: 0.449330
    Epoch 5000/5000 - Loss: 0.449223

>>> Config 5/19: run_4_ly6_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.483810
    Epoch 200/5000 - Loss: 0.429812
    Epoch 300/5000 - Loss: 0.395123
    Epoch 400/5000 - Loss: 0.415355
    Epoch 500/5000 - Loss: 0.417650
    Epoch 600/5000 - Loss: 0.384804
    Epoch 700/5000 - Loss: 0.407032
    Epoch 800/5000 - Loss: 0.419794
    Epoch 900/5000 - Loss: 0.342723
    Epoch 1000/5000 - Loss: 0.387996
    Epoch 1100/5000 - Loss: 0.342377
    Epoch 1200/5000 - Loss: 0.322899
    Epoch 1300/5000 - Loss: 0.340198
    Epoch 1400/5000 - Loss: 0.326423
    Epoch 1500/5000 - Loss: 0.329018
    Epoch 1600/5000 - Loss: 0.339895
    Epoch 1700/5000 - Loss: 0.416594
    Epoch 1800/5000 - Loss: 0.307710
    Epoch 1900/5000 - Loss: 0.327140
    Epoch 2000/5000 - Loss: 0.304472
    Epoch 2100/5000 - Loss: 0.407165
    Epoch 2200/5000 - Loss: 0.318405
    Epoch 2300/5000 - Loss: 0.301224
    Epoch 2400/5000 - Loss: 0.285647
    Epoch 2500/5000 - Loss: 0.298673
    Epoch 2600/5000 - Loss: 0.326544
    Epoch 2700/5000 - Loss: 0.313048
    Epoch 2800/5000 - Loss: 0.291634
    Epoch 2900/5000 - Loss: 0.273848
    Epoch 3000/5000 - Loss: 0.266083
    Epoch 3100/5000 - Loss: 0.262461
    Epoch 3200/5000 - Loss: 0.276644
    Epoch 3300/5000 - Loss: 0.259377
    Epoch 3400/5000 - Loss: 0.248135
    Epoch 3500/5000 - Loss: 0.254703
    Epoch 3600/5000 - Loss: 0.275226
    Epoch 3700/5000 - Loss: 0.253844
    Epoch 3800/5000 - Loss: 0.239677
    Epoch 3900/5000 - Loss: 0.247157
    Epoch 4000/5000 - Loss: 0.237553
    Epoch 4100/5000 - Loss: 0.231975
    Epoch 4200/5000 - Loss: 0.229969
    Epoch 4300/5000 - Loss: 0.228930
    Epoch 4400/5000 - Loss: 0.229289
    Epoch 4500/5000 - Loss: 0.227787
    Epoch 4600/5000 - Loss: 0.227838
    Epoch 4700/5000 - Loss: 0.225394
    Epoch 4800/5000 - Loss: 0.224913
    Epoch 4900/5000 - Loss: 0.226517
    Epoch 5000/5000 - Loss: 0.224100

>>> Config 6/19: run_5_ly7_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.356761
    Epoch 200/5000 - Loss: 0.280969
    Epoch 300/5000 - Loss: 0.263853
    Epoch 400/5000 - Loss: 0.248656
    Epoch 500/5000 - Loss: 0.207865
    Epoch 600/5000 - Loss: 0.198466
    Epoch 700/5000 - Loss: 0.200266
    Epoch 800/5000 - Loss: 0.183419
    Epoch 900/5000 - Loss: 0.208816
    Epoch 1000/5000 - Loss: 0.186349
    Epoch 1100/5000 - Loss: 0.162575
    Epoch 1200/5000 - Loss: 0.171853
    Epoch 1300/5000 - Loss: 0.175197
    Epoch 1400/5000 - Loss: 0.183570
    Epoch 1500/5000 - Loss: 0.166938
    Epoch 1600/5000 - Loss: 0.142624
    Epoch 1700/5000 - Loss: 0.161401
    Epoch 1800/5000 - Loss: 0.149395
    Epoch 1900/5000 - Loss: 0.158317
    Epoch 2000/5000 - Loss: 0.176228
    Epoch 2100/5000 - Loss: 0.196017
    Epoch 2200/5000 - Loss: 0.131677
    Epoch 2300/5000 - Loss: 0.146760
    Epoch 2400/5000 - Loss: 0.142337
    Epoch 2500/5000 - Loss: 0.132708
    Epoch 2600/5000 - Loss: 0.130307
    Epoch 2700/5000 - Loss: 0.157869
    Epoch 2800/5000 - Loss: 0.128332
    Epoch 2900/5000 - Loss: 0.133540
    Epoch 3000/5000 - Loss: 0.098151
    Epoch 3100/5000 - Loss: 0.101095
    Epoch 3200/5000 - Loss: 0.100960
    Epoch 3300/5000 - Loss: 0.107345
    Epoch 3400/5000 - Loss: 0.088471
    Epoch 3500/5000 - Loss: 0.083175
    Epoch 3600/5000 - Loss: 0.084216
    Epoch 3700/5000 - Loss: 0.099439
    Epoch 3800/5000 - Loss: 0.084878
    Epoch 3900/5000 - Loss: 0.077849
    Epoch 4000/5000 - Loss: 0.075111
    Epoch 4100/5000 - Loss: 0.074353
    Epoch 4200/5000 - Loss: 0.072316
    Epoch 4300/5000 - Loss: 0.071783
    Epoch 4400/5000 - Loss: 0.069567
    Epoch 4500/5000 - Loss: 0.068611
    Epoch 4600/5000 - Loss: 0.068203
    Epoch 4700/5000 - Loss: 0.068761
    Epoch 4800/5000 - Loss: 0.067539
    Epoch 4900/5000 - Loss: 0.068014
    Epoch 5000/5000 - Loss: 0.066963

>>> Config 7/19: run_6_ly8_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.698115
    Epoch 200/5000 - Loss: 0.670479
    Epoch 300/5000 - Loss: 0.669416
    Epoch 400/5000 - Loss: 0.668139
    Epoch 500/5000 - Loss: 0.653102
    Epoch 600/5000 - Loss: 0.702006
    Epoch 700/5000 - Loss: 0.631170
    Epoch 800/5000 - Loss: 0.634944
    Epoch 900/5000 - Loss: 0.620134
    Epoch 1000/5000 - Loss: 0.615420
    Epoch 1100/5000 - Loss: 0.613080
    Epoch 1200/5000 - Loss: 0.646647
    Epoch 1300/5000 - Loss: 0.609795
    Epoch 1400/5000 - Loss: 0.606457
    Epoch 1500/5000 - Loss: 0.613120
    Epoch 1600/5000 - Loss: 0.605536
    Epoch 1700/5000 - Loss: 0.598558
    Epoch 1800/5000 - Loss: 0.597572
    Epoch 1900/5000 - Loss: 0.600064
    Epoch 2000/5000 - Loss: 0.621064
    Epoch 2100/5000 - Loss: 0.610859
    Epoch 2200/5000 - Loss: 0.606300
    Epoch 2300/5000 - Loss: 0.593461
    Epoch 2400/5000 - Loss: 0.601727
    Epoch 2500/5000 - Loss: 0.602381
    Epoch 2600/5000 - Loss: 0.596642
    Epoch 2700/5000 - Loss: 0.585990
    Epoch 2800/5000 - Loss: 0.596105
    Epoch 2900/5000 - Loss: 0.584108
    Epoch 3000/5000 - Loss: 0.588369
    Epoch 3100/5000 - Loss: 0.586050
    Epoch 3200/5000 - Loss: 0.581953
    Epoch 3300/5000 - Loss: 0.576021
    Epoch 3400/5000 - Loss: 0.581122
    Epoch 3500/5000 - Loss: 0.578567
    Epoch 3600/5000 - Loss: 0.576115
    Epoch 3700/5000 - Loss: 0.572186
    Epoch 3800/5000 - Loss: 0.560378
    Epoch 3900/5000 - Loss: 0.556525
    Epoch 4000/5000 - Loss: 0.564422
    Epoch 4100/5000 - Loss: 0.558398
    Epoch 4200/5000 - Loss: 0.556245
    Epoch 4300/5000 - Loss: 0.550613
    Epoch 4400/5000 - Loss: 0.543873
    Epoch 4500/5000 - Loss: 0.543978
    Epoch 4600/5000 - Loss: 0.540806
    Epoch 4700/5000 - Loss: 0.540250
    Epoch 4800/5000 - Loss: 0.539577
    Epoch 4900/5000 - Loss: 0.538649
    Epoch 5000/5000 - Loss: 0.538355

>>> Config 8/19: run_7_ly9_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.609910
    Epoch 200/5000 - Loss: 0.590902
    Epoch 300/5000 - Loss: 0.578239
    Epoch 400/5000 - Loss: 0.617425
    Epoch 500/5000 - Loss: 0.596568
    Epoch 600/5000 - Loss: 0.584150
    Epoch 700/5000 - Loss: 0.582495
    Epoch 800/5000 - Loss: 0.599980
    Epoch 900/5000 - Loss: 0.564494
    Epoch 1000/5000 - Loss: 0.552076
    Epoch 1100/5000 - Loss: 0.572865
    Epoch 1200/5000 - Loss: 0.569516
    Epoch 1300/5000 - Loss: 0.547291
    Epoch 1400/5000 - Loss: 0.530347
    Epoch 1500/5000 - Loss: 0.547965
    Epoch 1600/5000 - Loss: 0.551981
    Epoch 1700/5000 - Loss: 0.554066
    Epoch 1800/5000 - Loss: 0.542883
    Epoch 1900/5000 - Loss: 0.541133
    Epoch 2000/5000 - Loss: 0.529207
    Epoch 2100/5000 - Loss: 0.536040
    Epoch 2200/5000 - Loss: 0.572280
    Epoch 2300/5000 - Loss: 0.539345
    Epoch 2400/5000 - Loss: 0.518009
    Epoch 2500/5000 - Loss: 0.529900
    Epoch 2600/5000 - Loss: 0.535201
    Epoch 2700/5000 - Loss: 0.518759
    Epoch 2800/5000 - Loss: 0.505951
    Epoch 2900/5000 - Loss: 0.508008
    Epoch 3000/5000 - Loss: 0.511257
    Epoch 3100/5000 - Loss: 0.524305
    Epoch 3200/5000 - Loss: 0.494423
    Epoch 3300/5000 - Loss: 0.480466
    Epoch 3400/5000 - Loss: 0.486907
    Epoch 3500/5000 - Loss: 0.478269
    Epoch 3600/5000 - Loss: 0.475667
    Epoch 3700/5000 - Loss: 0.471310
    Epoch 3800/5000 - Loss: 0.473256
    Epoch 3900/5000 - Loss: 0.465690
    Epoch 4000/5000 - Loss: 0.462753
    Epoch 4100/5000 - Loss: 0.461346
    Epoch 4200/5000 - Loss: 0.456840
    Epoch 4300/5000 - Loss: 0.453385
    Epoch 4400/5000 - Loss: 0.450946
    Epoch 4500/5000 - Loss: 0.453610
    Epoch 4600/5000 - Loss: 0.450342
    Epoch 4700/5000 - Loss: 0.448234
    Epoch 4800/5000 - Loss: 0.447171
    Epoch 4900/5000 - Loss: 0.447678
    Epoch 5000/5000 - Loss: 0.447322

>>> Config 9/19: run_8_ly10_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.687386
    Epoch 200/5000 - Loss: 0.669352
    Epoch 300/5000 - Loss: 0.617578
    Epoch 400/5000 - Loss: 0.662221
    Epoch 500/5000 - Loss: 0.637656
    Epoch 600/5000 - Loss: 0.648448
    Epoch 700/5000 - Loss: 0.609458
    Epoch 800/5000 - Loss: 0.614882
    Epoch 900/5000 - Loss: 0.615214
    Epoch 1000/5000 - Loss: 0.616417
    Epoch 1100/5000 - Loss: 0.608397
    Epoch 1200/5000 - Loss: 0.625605
    Epoch 1300/5000 - Loss: 0.673018
    Epoch 1400/5000 - Loss: 0.634807
    Epoch 1500/5000 - Loss: 0.752218
    Epoch 1600/5000 - Loss: 0.631446
    Epoch 1700/5000 - Loss: 0.618829
    Epoch 1800/5000 - Loss: 0.610810
    Epoch 1900/5000 - Loss: 0.592452
    Epoch 2000/5000 - Loss: 0.603118
    Epoch 2100/5000 - Loss: 0.574218
    Epoch 2200/5000 - Loss: 0.587610
    Epoch 2300/5000 - Loss: 0.573892
    Epoch 2400/5000 - Loss: 0.565996
    Epoch 2500/5000 - Loss: 0.563810
    Epoch 2600/5000 - Loss: 0.553582
    Epoch 2700/5000 - Loss: 0.546160
    Epoch 2800/5000 - Loss: 0.575527
    Epoch 2900/5000 - Loss: 0.527412
    Epoch 3000/5000 - Loss: 0.528402
    Epoch 3100/5000 - Loss: 0.541140
    Epoch 3200/5000 - Loss: 0.517298
    Epoch 3300/5000 - Loss: 0.515923
    Epoch 3400/5000 - Loss: 0.511983
    Epoch 3500/5000 - Loss: 0.520225
    Epoch 3600/5000 - Loss: 0.497615
    Epoch 3700/5000 - Loss: 0.505031
    Epoch 3800/5000 - Loss: 0.512342
    Epoch 3900/5000 - Loss: 0.496797
    Epoch 4000/5000 - Loss: 0.490406
    Epoch 4100/5000 - Loss: 0.489415
    Epoch 4200/5000 - Loss: 0.486068
    Epoch 4300/5000 - Loss: 0.487339
    Epoch 4400/5000 - Loss: 0.485416
    Epoch 4500/5000 - Loss: 0.480162
    Epoch 4600/5000 - Loss: 0.478948
    Epoch 4700/5000 - Loss: 0.476563
    Epoch 4800/5000 - Loss: 0.477846
    Epoch 4900/5000 - Loss: 0.476985
    Epoch 5000/5000 - Loss: 0.477144

>>> Config 10/19: run_9_ly11_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.620808
    Epoch 200/5000 - Loss: 0.610695
    Epoch 300/5000 - Loss: 0.551468
    Epoch 400/5000 - Loss: 0.550065
    Epoch 500/5000 - Loss: 0.524322
    Epoch 600/5000 - Loss: 0.570031
    Epoch 700/5000 - Loss: 0.638257
    Epoch 800/5000 - Loss: 0.670222
    Epoch 900/5000 - Loss: 0.528177
    Epoch 1000/5000 - Loss: 0.555403
    Epoch 1100/5000 - Loss: 0.553764
    Epoch 1200/5000 - Loss: 0.511062
    Epoch 1300/5000 - Loss: 0.554377
    Epoch 1400/5000 - Loss: 0.519716
    Epoch 1500/5000 - Loss: 0.524243
    Epoch 1600/5000 - Loss: 0.529596
    Epoch 1700/5000 - Loss: 0.513237
    Epoch 1800/5000 - Loss: 0.533658
    Epoch 1900/5000 - Loss: 0.520743
    Epoch 2000/5000 - Loss: 0.503073
    Epoch 2100/5000 - Loss: 0.493327
    Epoch 2200/5000 - Loss: 0.484278
    Epoch 2300/5000 - Loss: 0.532754
    Epoch 2400/5000 - Loss: 0.500519
    Epoch 2500/5000 - Loss: 0.463290
    Epoch 2600/5000 - Loss: 0.458965
    Epoch 2700/5000 - Loss: 0.457204
    Epoch 2800/5000 - Loss: 0.477667
    Epoch 2900/5000 - Loss: 0.447794
    Epoch 3000/5000 - Loss: 0.434333
    Epoch 3100/5000 - Loss: 0.435537
    Epoch 3200/5000 - Loss: 0.418033
    Epoch 3300/5000 - Loss: 0.409615
    Epoch 3400/5000 - Loss: 0.410196
    Epoch 3500/5000 - Loss: 0.393596
    Epoch 3600/5000 - Loss: 0.395400
    Epoch 3700/5000 - Loss: 0.379654
    Epoch 3800/5000 - Loss: 0.400746
    Epoch 3900/5000 - Loss: 0.370187
    Epoch 4000/5000 - Loss: 0.373565
    Epoch 4100/5000 - Loss: 0.372741
    Epoch 4200/5000 - Loss: 0.373204
    Epoch 4300/5000 - Loss: 0.364231
    Epoch 4400/5000 - Loss: 0.366897
    Epoch 4500/5000 - Loss: 0.358083
    Epoch 4600/5000 - Loss: 0.358043
    Epoch 4700/5000 - Loss: 0.356390
    Epoch 4800/5000 - Loss: 0.355280
    Epoch 4900/5000 - Loss: 0.353944
    Epoch 5000/5000 - Loss: 0.353097

>>> Config 11/19: run_10_ly12_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.687217
    Epoch 200/5000 - Loss: 0.677088
    Epoch 300/5000 - Loss: 0.663362
    Epoch 400/5000 - Loss: 0.656646
    Epoch 500/5000 - Loss: 0.700604
    Epoch 600/5000 - Loss: 0.710602
    Epoch 700/5000 - Loss: 0.654774
    Epoch 800/5000 - Loss: 0.674972
    Epoch 900/5000 - Loss: 0.681157
    Epoch 1000/5000 - Loss: 0.676416
    Epoch 1100/5000 - Loss: 0.664895
    Epoch 1200/5000 - Loss: 0.635275
    Epoch 1300/5000 - Loss: 0.641296
    Epoch 1400/5000 - Loss: 0.620891
    Epoch 1500/5000 - Loss: 0.635151
    Epoch 1600/5000 - Loss: 0.624614
    Epoch 1700/5000 - Loss: 0.621290
    Epoch 1800/5000 - Loss: 0.612152
    Epoch 1900/5000 - Loss: 0.608970
    Epoch 2000/5000 - Loss: 0.607141
    Epoch 2100/5000 - Loss: 0.608138
    Epoch 2200/5000 - Loss: 0.604821
    Epoch 2300/5000 - Loss: 0.597419
    Epoch 2400/5000 - Loss: 0.619400
    Epoch 2500/5000 - Loss: 0.592315
    Epoch 2600/5000 - Loss: 0.579056
    Epoch 2700/5000 - Loss: 0.596176
    Epoch 2800/5000 - Loss: 0.586540
    Epoch 2900/5000 - Loss: 0.574115
    Epoch 3000/5000 - Loss: 0.574142
    Epoch 3100/5000 - Loss: 0.561687
    Epoch 3200/5000 - Loss: 0.565053
    Epoch 3300/5000 - Loss: 0.558121
    Epoch 3400/5000 - Loss: 0.570972
    Epoch 3500/5000 - Loss: 0.550474
    Epoch 3600/5000 - Loss: 0.541380
    Epoch 3700/5000 - Loss: 0.544919
    Epoch 3800/5000 - Loss: 0.535502
    Epoch 3900/5000 - Loss: 0.547200
    Epoch 4000/5000 - Loss: 0.529769
    Epoch 4100/5000 - Loss: 0.531750
    Epoch 4200/5000 - Loss: 0.527290
    Epoch 4300/5000 - Loss: 0.524101
    Epoch 4400/5000 - Loss: 0.522509
    Epoch 4500/5000 - Loss: 0.520876
    Epoch 4600/5000 - Loss: 0.520405
    Epoch 4700/5000 - Loss: 0.518597
    Epoch 4800/5000 - Loss: 0.518124
    Epoch 4900/5000 - Loss: 0.517383
    Epoch 5000/5000 - Loss: 0.518105

>>> Config 12/19: run_11_ly13_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.666109
    Epoch 200/5000 - Loss: 0.677880
    Epoch 300/5000 - Loss: 0.652787
    Epoch 400/5000 - Loss: 0.657559
    Epoch 500/5000 - Loss: 0.667030
    Epoch 600/5000 - Loss: 0.707042
    Epoch 700/5000 - Loss: 0.612409
    Epoch 800/5000 - Loss: 0.605448
    Epoch 900/5000 - Loss: 0.614851
    Epoch 1000/5000 - Loss: 0.590573
    Epoch 1100/5000 - Loss: 0.688384
    Epoch 1200/5000 - Loss: 0.621058
    Epoch 1300/5000 - Loss: 0.588422
    Epoch 1400/5000 - Loss: 0.598600
    Epoch 1500/5000 - Loss: 0.595779
    Epoch 1600/5000 - Loss: 0.577937
    Epoch 1700/5000 - Loss: 0.604076
    Epoch 1800/5000 - Loss: 0.625623
    Epoch 1900/5000 - Loss: 0.595216
    Epoch 2000/5000 - Loss: 0.608471
    Epoch 2100/5000 - Loss: 0.597084
    Epoch 2200/5000 - Loss: 0.563072
    Epoch 2300/5000 - Loss: 0.548858
    Epoch 2400/5000 - Loss: 0.560879
    Epoch 2500/5000 - Loss: 0.548796
    Epoch 2600/5000 - Loss: 0.526498
    Epoch 2700/5000 - Loss: 0.524574
    Epoch 2800/5000 - Loss: 0.552842
    Epoch 2900/5000 - Loss: 0.512023
    Epoch 3000/5000 - Loss: 0.515536
    Epoch 3100/5000 - Loss: 0.534804
    Epoch 3200/5000 - Loss: 0.516909
    Epoch 3300/5000 - Loss: 0.516284
    Epoch 3400/5000 - Loss: 0.481434
    Epoch 3500/5000 - Loss: 0.492588
    Epoch 3600/5000 - Loss: 0.472342
    Epoch 3700/5000 - Loss: 0.488222
    Epoch 3800/5000 - Loss: 0.466849
    Epoch 3900/5000 - Loss: 0.466051
    Epoch 4000/5000 - Loss: 0.458057
    Epoch 4100/5000 - Loss: 0.449859
    Epoch 4200/5000 - Loss: 0.449225
    Epoch 4300/5000 - Loss: 0.448017
    Epoch 4400/5000 - Loss: 0.447022
    Epoch 4500/5000 - Loss: 0.441273
    Epoch 4600/5000 - Loss: 0.441028
    Epoch 4700/5000 - Loss: 0.441349
