epoch,loss
1,0.005724595488572959
2,0.005578377575147897
3,0.006050108146155253
4,0.006509743805509061
5,0.005564922190387733
6,0.0056003922945819795
7,0.005851783826074097
8,0.00591247552074492
9,0.005565728904912248
10,0.006073906355595682
11,0.005423310591140762
12,0.006023080961313099
13,0.005352741602109745
14,0.00761124041309813
15,0.007718395092524588
16,0.008174426358891651
17,0.00573628307756735
18,0.00596657999267336
19,0.0060866089625051245
20,0.005402601367677562
21,0.0054484481806866825
22,0.005793365984573029
23,0.005648325983202085
24,0.005255897311144508
25,0.005738976389693562
26,0.005722183268517256
27,0.005629748106002808
28,0.006886915420182049
29,0.005885663034860045
30,0.005369001213693991
31,0.0059825007629115134
32,0.00662717419618275
33,0.0056184912828030065
34,0.00567017741559539
35,0.006025136841344647
36,0.007414266001433134
37,0.007202960958238691
38,0.008316433268191759
39,0.007222583080874756
40,0.006564246636116877
41,0.006392365641659126
42,0.008728563218028285
43,0.009509659103059676
44,0.018351557941059582
45,0.015003421402070671
46,0.009304881255957298
47,0.008313832018757239
48,0.006752375084033702
49,0.005627952501527034
50,0.00543540321814362
51,0.0057963954750448465
52,0.005141210604051594
53,0.006245180280529894
54,0.00679334465530701
55,0.009350788961455692
56,0.007313962501939386
57,0.00623408546380233
58,0.006069028211641125
59,0.0063404799439013
60,0.006161742334370501
61,0.0066627128690015525
62,0.008450709487078711
63,0.008225555815442931
64,0.007306872692424804
65,0.0072871512529673055
66,0.006200377916684374
67,0.005373625390348025
68,0.007156414663768373
69,0.0070664594968548045
70,0.008355061465408653
71,0.00805369512818288
72,0.0063675305573269725
73,0.005362182186217979
74,0.006578353568329476
75,0.0063767031679162756
76,0.0059784069017041475
77,0.006556114065460861
78,0.0069970020922482945
79,0.0077670273603871465
80,0.006153409238322638
81,0.00574656025855802
82,0.006997447133471724
83,0.0069671071687480435
84,0.007345338919549249
85,0.01218760981282685
86,0.012638566899113357
87,0.014043372590094805
88,0.007068791368510574
89,0.006325501803075895
90,0.005808729169075377
91,0.005859113283804618
92,0.007978372799698263
93,0.008300274828798138
94,0.006217366841156036
95,0.006446678817155771
96,0.006332161938189529
97,0.005726786446757615
98,0.006785521414713003
99,0.005345824538380839
100,0.007472452940419316
101,0.008959847560618073
102,0.013029959649429657
103,0.01362676074495539
104,0.013194797546020709
105,0.011429212885559537
106,0.016380105633288622
107,0.011878433389938436
108,0.010417212135507725
109,0.006218756519956514
110,0.006173888607008848
111,0.007204853456642013
112,0.0077561288271681406
113,0.006316172453807667
114,0.00951958775476669
115,0.010391607400379144
116,0.012983046559384093
117,0.006208370003150776
118,0.0068540370630216785
119,0.006948310925508849
120,0.006640239887929056
121,0.006058904138626531
122,0.007518845348386094
123,0.006563248243764974
124,0.005542015380342491
125,0.005869993605301715
126,0.006841098278528079
127,0.005821211998409126
128,0.005795945064164698
129,0.006085987988626584
130,0.006084806635044515
131,0.0060101152776042
132,0.005846379164722748
133,0.0058707222051452845
134,0.00699873358826153
135,0.007106183227733709
136,0.006003227215842344
137,0.005766645772382617
138,0.006079550294089131
139,0.006275979452766478
140,0.008470051834592596
141,0.006896601436892524
142,0.006895497965160757
143,0.005712849633709993
144,0.006674821604974568
145,0.007615066133439541
146,0.013011900970013812
147,0.007542707993707154
148,0.009518364968243986
149,0.01176770732854493
150,0.008731396883376874
151,0.009438350069103763
152,0.006537407680298202
153,0.0059996739437337965
154,0.007736023115285207
155,0.007081085568643175
156,0.006784879078622907
157,0.005587790990830399
158,0.0057692215632414445
159,0.008045752241741866
160,0.007320755627006292
161,0.008086133551842067
162,0.006607833493035287
163,0.006481184915173799
164,0.006121476995758712
165,0.006687173779937439
166,0.006897479295730591
167,0.006304377195192501
168,0.005993456667056307
169,0.007325701168156229
170,0.013342789068701677
171,0.01537170508527197
172,0.01814923092024401
173,0.018607377875014208
174,0.031771327849128284
175,0.013896013657358708
176,0.012631235382286832
177,0.008143286453559995
178,0.005551057736738585
179,0.005925075551203918
180,0.007033800124190748
181,0.006350512398057617
182,0.006580259330803528
183,0.0068025394139112905
184,0.00610431308450643
185,0.00548627302487148
186,0.007117932997061871
187,0.00779322964081075
188,0.006477643903053831
189,0.006384673382854089
190,0.005406304328062106
191,0.005780584644526243
192,0.005669854421284981
193,0.006150912420707755
194,0.006257590386667289
195,0.009495699341641739
196,0.008870643468981143
197,0.006862196372821927
198,0.00796616125444416
199,0.006584656446648296
200,0.006003852511639707
201,0.007143486232962459
202,0.005814367264974862
203,0.005558662989642471
204,0.0059711011563194916
205,0.005379024310968816
206,0.005224510910920799
207,0.005156771716428921
208,0.005161763576325029
209,0.0058809141046367586
210,0.005915723857469857
211,0.006118951030657627
212,0.0059390598617028445
213,0.005660881637595594
214,0.006078071295632981
215,0.007733780003036372
216,0.007940927374875173
217,0.007157337720855139
218,0.00664600140589755
219,0.005443323461804539
220,0.006118311241152696
221,0.006333340439596213
222,0.006619742693146691
223,0.006106418266426772
224,0.0063360202257172205
225,0.00556355625303695
226,0.006164583668578416
227,0.008630800191895105
228,0.007466011316864751
229,0.005774972523795441
230,0.006329667885438539
231,0.00768963509472087
232,0.006862406444270164
233,0.007106543474947102
234,0.00719378327994491
235,0.005178654522751458
236,0.0051746290337177925
237,0.005973990933853202
238,0.006117731158155948
239,0.007629565981915221
240,0.01170636479218956
241,0.017065905187337194
242,0.040878823900129646
243,0.03628465282963589
244,0.030611664900789037
245,0.052871816253173165
246,0.1430058327241568
247,0.059291092795319855
248,0.02902742005244363
249,0.01360207176185213
250,0.007412232866045088
251,0.0068034680662094615
252,0.007102667557774112
253,0.006750860236934386
254,0.006275615167396609
255,0.00564631495217327
256,0.005704822498955764
257,0.005628877988783643
258,0.005686138465534896
259,0.006718860662658699
260,0.005489860821398906
261,0.005596572802460287
262,0.005565426916291472
263,0.0059351839299779385
264,0.005691401835065335
265,0.005574045120738447
266,0.005316322378348559
267,0.005608602150459774
268,0.005363538773963228
269,0.005382595554692671
270,0.005774098710389808
271,0.005332557710062247
272,0.0060452215548139066
273,0.0052216574404155836
274,0.005418904991529416
275,0.0053225752963044215
276,0.005104562849737704
277,0.005306078368448652
278,0.006702851256704889
279,0.006346309244690929
280,0.005914724999456666
281,0.005973444458504673
282,0.005599255746346898
283,0.00533752073533833
284,0.005342226446373388
285,0.005090745908091776
286,0.0050019440677715465
287,0.005000196979381144
288,0.0054122387955430895
289,0.006039515166776255
290,0.005286549050651956
291,0.005178922627237625
292,0.005730748925998341
293,0.005352686777769122
294,0.005329339546733536
295,0.0050373539997963235
296,0.0050947753770742565
297,0.005102506518596783
298,0.005116455067764036
299,0.005008178981370293
300,0.0051547304465202615
301,0.005137163352628704
302,0.005077122725197114
303,0.004791108127392363
304,0.005270305147860199
305,0.005452313955174759
306,0.006071280738979112
307,0.006841766677098349
308,0.005475622383528389
309,0.005073307169368491
310,0.00501218116551172
311,0.00530703499680385
312,0.005492213065735996
313,0.00547334409202449
314,0.00523667449306231
315,0.005876345305296127
316,0.005764841480413452
317,0.006491624881164171
318,0.005322883203916717
319,0.0052148077375022694
320,0.00529570973594673
321,0.00585464907635469
322,0.004888415147433989
323,0.005132890466484241
324,0.005551111928070895
325,0.005494769888173323
326,0.006046834139851853
327,0.005160638364031911
328,0.005190403673623223
329,0.005119693523738533
330,0.005293570829962846
331,0.0053051203867653385
332,0.006078595164581202
333,0.005324805941199884
334,0.004856616287725046
335,0.005280760087771341
336,0.005611544220300857
337,0.005985064955893904
338,0.006018523796228692
339,0.005459772757603787
340,0.00492637706338428
341,0.006181461030791979
342,0.007049706582620274
343,0.007435039107804187
344,0.00536942774488125
345,0.0052096890431130305
346,0.005028388884966262
347,0.005119100205774885
348,0.005442595436761621
349,0.005329262108716648
350,0.005250822578091174
351,0.005505870409251656
352,0.005308147512550931
353,0.005396634711360093
354,0.005994190192723181
355,0.005870487999345642
356,0.005027125240303576
357,0.0068814244150416926
358,0.006088760303100571
359,0.005433136539068073
360,0.005124749804963358
361,0.008847902790876105
362,0.00942146559827961
363,0.00815288369631162
364,0.009001392463687807
365,0.008597838110290468
366,0.007537103345384821
367,0.007304182887310162
368,0.005682396702468395
369,0.005284051934722811
370,0.005690604419214651
371,0.006282967522565741
372,0.00754946525557898
373,0.005484514840645716
374,0.005902443670493085
375,0.006920607615029439
376,0.006302217967459001
377,0.0059980971564073116
378,0.005684504496457521
379,0.005411441234173253
380,0.006215536552190315
381,0.005429592347354628
382,0.0053369976303656586
383,0.005335685214959085
384,0.0060907034639967605
385,0.006746857063262723
386,0.005386126220400911
387,0.00602667526982259
388,0.0050275459652766585
389,0.005085995064291637
390,0.005640102885081433
391,0.005126839547301643
392,0.00568098173243925
393,0.006467965635238215
394,0.011009799789462704
395,0.018000883850618266
396,0.006733387795975432
397,0.006573892023880035
398,0.005588339205132797
399,0.005548650420678314
400,0.00614983602281427
401,0.0061464438258553855
402,0.006437176183681004
403,0.006003172704367898
404,0.005761379885370843
405,0.006563502582139336
406,0.006247634330065921
407,0.005806000568554737
408,0.006266320240683854
409,0.0063935033831512555
410,0.005944976874161512
411,0.005541448554140516
412,0.005297011332004331
413,0.006779001203540247
414,0.007766780181555077
415,0.00904194348549936
416,0.011728190220310353
417,0.013716730594751425
418,0.007856760086724535
419,0.007429862365825102
420,0.010317040942027234
421,0.0064832654388737865
422,0.007089125603670254
423,0.005887649851501919
424,0.0053232463978929445
425,0.005426909003290348
426,0.005770137548097409
427,0.00689529356895946
428,0.007970639831910376
429,0.009615686722099781
430,0.006970111018745229
431,0.007544069143477827
432,0.0068417701695580035
433,0.005219028957071714
434,0.006148138243588619
435,0.005761231885117013
436,0.006777483664336614
437,0.005502946878550574
438,0.006088238893426023
439,0.00597517015557969
440,0.006701447971863672
441,0.006020835731760599
442,0.005735299753723666
443,0.0052953205740777776
444,0.0063043024856597185
445,0.005200391868129373
446,0.005678446730598807
447,0.0063795633395784535
448,0.006179965384944808
449,0.0066320217156317085
450,0.0061831424973206595
451,0.009167544703814201
452,0.019702730962308124
453,0.01591681111312937
454,0.030938008058001287
455,0.03850666403013747
456,0.036608702823286876
457,0.022628413295024075
458,0.026652299129636958
459,0.013746076583629474
460,0.011293029921944253
461,0.0070841684500919655
462,0.006063963548513129
463,0.0054398603533627465
464,0.005709757606382482
465,0.005684628747985698
466,0.00563304506795248
467,0.005051032901974395
468,0.005486712310812436
469,0.005299898504745215
470,0.0056710443896008655
471,0.006326241884380579
472,0.0063022093527251855
473,0.006550108781084418
474,0.006184981713886373
475,0.006397173827281222
476,0.005216681322053773
477,0.005597021241555922
478,0.006145535080577247
479,0.005165207505342551
480,0.005518217367352918
481,0.005101832517539151
482,0.00481902806495782
483,0.005429658136563376
484,0.0052748745802091435
485,0.005119254128658213
486,0.005259802914224565
487,0.005205755020142533
488,0.005022900819312781
489,0.005137455118529033
490,0.005288910346280318
491,0.005784834873338696
492,0.005344881712517235
493,0.005416244239313528
494,0.006629983967286535
495,0.005454363854369149
496,0.006300260778516531
497,0.0070178431196836755
498,0.007985408607055433
499,0.00537772812822368
500,0.005429405253380537
501,0.005354980399715714
502,0.007003901635471266
503,0.0055040024453774095
504,0.0062646988953929394
505,0.005179853978916071
506,0.005510554910870269
507,0.0068880669023201335
508,0.005719365130062215
509,0.0054879334347788244
510,0.006299782864516601
