num_layers,lr,batch_size,opt_name,img_size,test_accuracy,epochs_run,folder
1,0.05,32,sgd,16,0.5,51,run_29_sgd_ly1_lr0.05_bs32
1,0.05,64,adam,16,0.631578947368421,243,run_30_adam_ly1_lr0.05_bs64
1,0.05,64,sgd,16,0.5,51,run_31_sgd_ly1_lr0.05_bs64
1,0.1,8,adam,16,0.6842105263157895,147,run_32_adam_ly1_lr0.1_bs8
1,0.1,8,sgd,16,0.5263157894736842,51,run_33_sgd_ly1_lr0.1_bs8
1,0.1,16,adam,16,0.6578947368421053,121,run_34_adam_ly1_lr0.1_bs16
1,0.1,16,sgd,16,0.5,51,run_35_sgd_ly1_lr0.1_bs16
1,0.1,32,adam,16,0.6578947368421053,138,run_36_adam_ly1_lr0.1_bs32
1,0.1,32,sgd,16,0.5,51,run_37_sgd_ly1_lr0.1_bs32
1,0.1,64,adam,16,0.5789473684210527,130,run_38_adam_ly1_lr0.1_bs64
1,0.1,64,sgd,16,0.5,51,run_39_sgd_ly1_lr0.1_bs64
2,0.001,8,adam,16,0.6052631578947368,1931,run_40_adam_ly2_lr0.001_bs8
2,0.001,8,sgd,16,0.5,51,run_41_sgd_ly2_lr0.001_bs8
2,0.001,16,adam,16,0.5263157894736842,2016,run_42_adam_ly2_lr0.001_bs16
2,0.001,16,sgd,16,0.5,51,run_43_sgd_ly2_lr0.001_bs16
2,0.001,32,adam,16,0.5,2150,run_44_adam_ly2_lr0.001_bs32
2,0.001,32,sgd,16,0.5,51,run_45_sgd_ly2_lr0.001_bs32
2,0.001,64,adam,16,0.5263157894736842,51,run_46_adam_ly2_lr0.001_bs64
2,0.001,64,sgd,16,0.5,51,run_47_sgd_ly2_lr0.001_bs64
2,0.01,8,adam,16,0.5263157894736842,236,run_48_adam_ly2_lr0.01_bs8
2,0.01,8,sgd,16,0.5,51,run_49_sgd_ly2_lr0.01_bs8
2,0.01,16,adam,16,0.5526315789473685,118,run_50_adam_ly2_lr0.01_bs16
2,0.01,16,sgd,16,0.5,51,run_51_sgd_ly2_lr0.01_bs16
2,0.01,32,adam,16,0.5789473684210527,447,run_52_adam_ly2_lr0.01_bs32
2,0.01,32,sgd,16,0.5,51,run_53_sgd_ly2_lr0.01_bs32
2,0.01,64,adam,16,0.5263157894736842,502,run_54_adam_ly2_lr0.01_bs64
2,0.01,64,sgd,16,0.5,51,run_55_sgd_ly2_lr0.01_bs64
2,0.02,8,adam,16,0.47368421052631576,79,run_56_adam_ly2_lr0.02_bs8
2,0.02,8,sgd,16,0.5,51,run_57_sgd_ly2_lr0.02_bs8
2,0.02,16,adam,16,0.5,137,run_58_adam_ly2_lr0.02_bs16
2,0.02,16,sgd,16,0.5,51,run_59_sgd_ly2_lr0.02_bs16
2,0.02,32,adam,16,0.39473684210526316,146,run_60_adam_ly2_lr0.02_bs32
2,0.02,32,sgd,16,0.5,51,run_61_sgd_ly2_lr0.02_bs32
2,0.02,64,adam,16,0.4473684210526316,542,run_62_adam_ly2_lr0.02_bs64
2,0.02,64,sgd,16,0.5,51,run_63_sgd_ly2_lr0.02_bs64
2,0.05,8,adam,16,0.39473684210526316,192,run_64_adam_ly2_lr0.05_bs8
2,0.05,8,sgd,16,0.5263157894736842,51,run_65_sgd_ly2_lr0.05_bs8
2,0.05,16,adam,16,0.47368421052631576,92,run_66_adam_ly2_lr0.05_bs16
2,0.05,16,sgd,16,0.5,51,run_67_sgd_ly2_lr0.05_bs16
2,0.05,32,adam,16,0.47368421052631576,164,run_68_adam_ly2_lr0.05_bs32
2,0.05,32,sgd,16,0.5,51,run_69_sgd_ly2_lr0.05_bs32
2,0.05,64,adam,16,0.47368421052631576,202,run_70_adam_ly2_lr0.05_bs64
2,0.05,64,sgd,16,0.5,51,run_71_sgd_ly2_lr0.05_bs64
2,0.1,8,adam,16,0.34210526315789475,156,run_72_adam_ly2_lr0.1_bs8
2,0.1,8,sgd,16,0.5,51,run_73_sgd_ly2_lr0.1_bs8
2,0.1,16,adam,16,0.5526315789473685,141,run_74_adam_ly2_lr0.1_bs16
2,0.1,16,sgd,16,0.5263157894736842,51,run_75_sgd_ly2_lr0.1_bs16
2,0.1,32,adam,16,0.5,68,run_76_adam_ly2_lr0.1_bs32
2,0.1,32,sgd,16,0.5,51,run_77_sgd_ly2_lr0.1_bs32
2,0.1,64,adam,16,0.5,118,run_78_adam_ly2_lr0.1_bs64
2,0.1,64,sgd,16,0.5,51,run_79_sgd_ly2_lr0.1_bs64
3,0.001,8,adam,16,0.6578947368421053,3813,run_80_adam_ly3_lr0.001_bs8
3,0.001,8,sgd,16,0.39473684210526316,51,run_81_sgd_ly3_lr0.001_bs8
3,0.001,16,adam,16,0.6052631578947368,4094,run_82_adam_ly3_lr0.001_bs16
3,0.001,16,sgd,16,0.39473684210526316,51,run_83_sgd_ly3_lr0.001_bs16
3,0.001,32,adam,16,0.6578947368421053,4124,run_84_adam_ly3_lr0.001_bs32
3,0.001,32,sgd,16,0.39473684210526316,51,run_85_sgd_ly3_lr0.001_bs32
3,0.001,64,adam,16,0.631578947368421,3835,run_86_adam_ly3_lr0.001_bs64
3,0.001,64,sgd,16,0.39473684210526316,51,run_87_sgd_ly3_lr0.001_bs64
3,0.01,8,adam,16,0.6578947368421053,1099,run_88_adam_ly3_lr0.01_bs8
3,0.01,8,sgd,16,0.42105263157894735,51,run_89_sgd_ly3_lr0.01_bs8
3,0.01,16,adam,16,0.631578947368421,1345,run_90_adam_ly3_lr0.01_bs16
3,0.01,16,sgd,16,0.39473684210526316,51,run_91_sgd_ly3_lr0.01_bs16
3,0.01,32,adam,16,0.631578947368421,804,run_92_adam_ly3_lr0.01_bs32
3,0.01,32,sgd,16,0.39473684210526316,51,run_93_sgd_ly3_lr0.01_bs32
3,0.01,64,adam,16,0.631578947368421,1326,run_94_adam_ly3_lr0.01_bs64
3,0.01,64,sgd,16,0.39473684210526316,51,run_95_sgd_ly3_lr0.01_bs64
3,0.02,8,adam,16,0.6578947368421053,314,run_96_adam_ly3_lr0.02_bs8
3,0.02,8,sgd,16,0.3684210526315789,659,run_97_sgd_ly3_lr0.02_bs8
3,0.02,16,adam,16,0.6842105263157895,872,run_98_adam_ly3_lr0.02_bs16
3,0.02,16,sgd,16,0.42105263157894735,51,run_99_sgd_ly3_lr0.02_bs16
3,0.02,32,adam,16,0.631578947368421,447,run_100_adam_ly3_lr0.02_bs32
3,0.02,32,sgd,16,0.39473684210526316,51,run_101_sgd_ly3_lr0.02_bs32
3,0.02,64,adam,16,0.5526315789473685,499,run_102_adam_ly3_lr0.02_bs64
3,0.02,64,sgd,16,0.39473684210526316,51,run_103_sgd_ly3_lr0.02_bs64
3,0.05,8,adam,16,0.631578947368421,274,run_104_adam_ly3_lr0.05_bs8
3,0.05,8,sgd,16,0.5263157894736842,3429,run_105_sgd_ly3_lr0.05_bs8
3,0.05,16,adam,16,0.6052631578947368,221,run_106_adam_ly3_lr0.05_bs16
3,0.05,16,sgd,16,0.3684210526315789,992,run_107_sgd_ly3_lr0.05_bs16
3,0.05,32,adam,16,0.5526315789473685,216,run_108_adam_ly3_lr0.05_bs32
3,0.05,32,sgd,16,0.39473684210526316,51,run_109_sgd_ly3_lr0.05_bs32
3,0.05,64,adam,16,0.7105263157894737,751,run_110_adam_ly3_lr0.05_bs64
3,0.05,64,sgd,16,0.39473684210526316,51,run_111_sgd_ly3_lr0.05_bs64
3,0.1,8,adam,16,0.7368421052631579,101,run_112_adam_ly3_lr0.1_bs8
3,0.1,8,sgd,16,0.5263157894736842,2185,run_113_sgd_ly3_lr0.1_bs8
3,0.1,16,adam,16,0.631578947368421,193,run_114_adam_ly3_lr0.1_bs16
3,0.1,16,sgd,16,0.5263157894736842,2272,run_115_sgd_ly3_lr0.1_bs16
3,0.1,32,adam,16,0.6842105263157895,195,run_116_adam_ly3_lr0.1_bs32
3,0.1,32,sgd,16,0.3684210526315789,772,run_117_sgd_ly3_lr0.1_bs32
3,0.1,64,adam,16,0.5789473684210527,168,run_118_adam_ly3_lr0.1_bs64
3,0.1,64,sgd,16,0.39473684210526316,51,run_119_sgd_ly3_lr0.1_bs64
5,0.001,8,adam,16,0.4473684210526316,575,run_120_adam_ly5_lr0.001_bs8
5,0.001,8,sgd,16,0.5263157894736842,51,run_121_sgd_ly5_lr0.001_bs8
5,0.001,16,adam,16,0.4473684210526316,421,run_122_adam_ly5_lr0.001_bs16
5,0.001,16,sgd,16,0.5263157894736842,51,run_123_sgd_ly5_lr0.001_bs16
5,0.001,32,adam,16,0.4473684210526316,864,run_124_adam_ly5_lr0.001_bs32
5,0.001,32,sgd,16,0.5263157894736842,51,run_125_sgd_ly5_lr0.001_bs32
5,0.001,64,adam,16,0.5526315789473685,51,run_126_adam_ly5_lr0.001_bs64
5,0.001,64,sgd,16,0.5263157894736842,51,run_127_sgd_ly5_lr0.001_bs64
5,0.01,8,adam,16,0.42105263157894735,121,run_128_adam_ly5_lr0.01_bs8
5,0.01,8,sgd,16,0.5263157894736842,51,run_129_sgd_ly5_lr0.01_bs8
5,0.01,16,adam,16,0.47368421052631576,143,run_130_adam_ly5_lr0.01_bs16
5,0.01,16,sgd,16,0.5263157894736842,51,run_131_sgd_ly5_lr0.01_bs16
5,0.01,32,adam,16,0.39473684210526316,225,run_132_adam_ly5_lr0.01_bs32
5,0.01,32,sgd,16,0.5263157894736842,51,run_133_sgd_ly5_lr0.01_bs32
5,0.01,64,adam,16,0.39473684210526316,166,run_134_adam_ly5_lr0.01_bs64
5,0.01,64,sgd,16,0.5263157894736842,51,run_135_sgd_ly5_lr0.01_bs64
5,0.02,8,adam,16,0.5526315789473685,109,run_136_adam_ly5_lr0.02_bs8
5,0.02,8,sgd,16,0.5263157894736842,51,run_137_sgd_ly5_lr0.02_bs8
5,0.02,16,adam,16,0.5263157894736842,91,run_138_adam_ly5_lr0.02_bs16
5,0.02,16,sgd,16,0.5263157894736842,51,run_139_sgd_ly5_lr0.02_bs16
5,0.02,32,adam,16,0.47368421052631576,146,run_140_adam_ly5_lr0.02_bs32
5,0.02,32,sgd,16,0.5263157894736842,51,run_141_sgd_ly5_lr0.02_bs32
5,0.02,64,adam,16,0.42105263157894735,165,run_142_adam_ly5_lr0.02_bs64
5,0.02,64,sgd,16,0.5263157894736842,51,run_143_sgd_ly5_lr0.02_bs64
5,0.05,8,adam,16,0.5789473684210527,165,run_144_adam_ly5_lr0.05_bs8
5,0.05,8,sgd,16,0.5526315789473685,51,run_145_sgd_ly5_lr0.05_bs8
5,0.05,16,adam,16,0.42105263157894735,73,run_146_adam_ly5_lr0.05_bs16
5,0.05,16,sgd,16,0.5526315789473685,51,run_147_sgd_ly5_lr0.05_bs16
5,0.05,32,adam,16,0.5,139,run_148_adam_ly5_lr0.05_bs32
5,0.05,32,sgd,16,0.5263157894736842,51,run_149_sgd_ly5_lr0.05_bs32
5,0.05,64,adam,16,0.47368421052631576,114,run_150_adam_ly5_lr0.05_bs64
5,0.05,64,sgd,16,0.5263157894736842,51,run_151_sgd_ly5_lr0.05_bs64
5,0.1,8,adam,16,0.42105263157894735,142,run_152_adam_ly5_lr0.1_bs8
5,0.1,8,sgd,16,0.5263157894736842,702,run_153_sgd_ly5_lr0.1_bs8
5,0.1,16,adam,16,0.4473684210526316,102,run_154_adam_ly5_lr0.1_bs16
5,0.1,16,sgd,16,0.5526315789473685,51,run_155_sgd_ly5_lr0.1_bs16
5,0.1,32,adam,16,0.5,162,run_156_adam_ly5_lr0.1_bs32
5,0.1,32,sgd,16,0.5526315789473685,51,run_157_sgd_ly5_lr0.1_bs32
5,0.1,64,adam,16,0.4473684210526316,118,run_158_adam_ly5_lr0.1_bs64
5,0.1,64,sgd,16,0.5263157894736842,51,run_159_sgd_ly5_lr0.1_bs64
7,0.001,8,adam,16,0.8157894736842105,1684,run_160_adam_ly7_lr0.001_bs8
7,0.001,8,sgd,16,0.5789473684210527,51,run_161_sgd_ly7_lr0.001_bs8
7,0.001,16,adam,16,0.7894736842105263,3083,run_162_adam_ly7_lr0.001_bs16
7,0.001,16,sgd,16,0.5789473684210527,51,run_163_sgd_ly7_lr0.001_bs16
7,0.001,32,adam,16,0.7105263157894737,2173,run_164_adam_ly7_lr0.001_bs32
7,0.001,32,sgd,16,0.5789473684210527,51,run_165_sgd_ly7_lr0.001_bs32
7,0.001,64,adam,16,0.6842105263157895,4672,run_166_adam_ly7_lr0.001_bs64
7,0.001,64,sgd,16,0.5789473684210527,51,run_167_sgd_ly7_lr0.001_bs64
7,0.01,8,adam,16,0.7894736842105263,354,run_168_adam_ly7_lr0.01_bs8
7,0.01,8,sgd,16,0.3157894736842105,136,run_169_sgd_ly7_lr0.01_bs8
7,0.01,16,adam,16,0.7368421052631579,487,run_170_adam_ly7_lr0.01_bs16
7,0.01,16,sgd,16,0.5789473684210527,51,run_171_sgd_ly7_lr0.01_bs16
7,0.01,32,adam,16,0.8157894736842105,692,run_172_adam_ly7_lr0.01_bs32
7,0.01,32,sgd,16,0.5789473684210527,51,run_173_sgd_ly7_lr0.01_bs32
7,0.01,64,adam,16,0.7105263157894737,1044,run_174_adam_ly7_lr0.01_bs64
7,0.01,64,sgd,16,0.5789473684210527,51,run_175_sgd_ly7_lr0.01_bs64
7,0.02,8,adam,16,0.8421052631578947,263,run_176_adam_ly7_lr0.02_bs8
7,0.02,8,sgd,16,0.23684210526315788,128,run_177_sgd_ly7_lr0.02_bs8
7,0.02,16,adam,16,0.8421052631578947,354,run_178_adam_ly7_lr0.02_bs16
7,0.02,16,sgd,16,0.3157894736842105,136,run_179_sgd_ly7_lr0.02_bs16
7,0.02,32,adam,16,0.7894736842105263,441,run_180_adam_ly7_lr0.02_bs32
7,0.02,32,sgd,16,0.5789473684210527,51,run_181_sgd_ly7_lr0.02_bs32
7,0.02,64,adam,16,0.7105263157894737,677,run_182_adam_ly7_lr0.02_bs64
7,0.02,64,sgd,16,0.5789473684210527,51,run_183_sgd_ly7_lr0.02_bs64
7,0.05,8,adam,16,0.8421052631578947,127,run_184_adam_ly7_lr0.05_bs8
7,0.05,8,sgd,16,0.23684210526315788,84,run_185_sgd_ly7_lr0.05_bs8
7,0.05,16,adam,16,0.8421052631578947,181,run_186_adam_ly7_lr0.05_bs16
7,0.05,16,sgd,16,0.23684210526315788,112,run_187_sgd_ly7_lr0.05_bs16
7,0.05,32,adam,16,0.8947368421052632,251,run_188_adam_ly7_lr0.05_bs32
7,0.05,32,sgd,16,0.23684210526315788,159,run_189_sgd_ly7_lr0.05_bs32
7,0.05,64,adam,16,0.7894736842105263,425,run_190_adam_ly7_lr0.05_bs64
7,0.05,64,sgd,16,0.5789473684210527,51,run_191_sgd_ly7_lr0.05_bs64
7,0.1,8,adam,16,0.7894736842105263,118,run_192_adam_ly7_lr0.1_bs8
7,0.1,8,sgd,16,0.2894736842105263,71,run_193_sgd_ly7_lr0.1_bs8
7,0.1,16,adam,16,0.7631578947368421,135,run_194_adam_ly7_lr0.1_bs16
7,0.1,16,sgd,16,0.23684210526315788,84,run_195_sgd_ly7_lr0.1_bs16
7,0.1,32,adam,16,0.868421052631579,195,run_196_adam_ly7_lr0.1_bs32
7,0.1,32,sgd,16,0.23684210526315788,106,run_197_sgd_ly7_lr0.1_bs32
7,0.1,64,adam,16,0.7631578947368421,193,run_198_adam_ly7_lr0.1_bs64
7,0.1,64,sgd,16,0.23684210526315788,160,run_199_sgd_ly7_lr0.1_bs64
10,0.001,8,adam,16,0.6052631578947368,642,run_200_adam_ly10_lr0.001_bs8
10,0.001,8,sgd,16,0.5,51,run_201_sgd_ly10_lr0.001_bs8
10,0.001,16,adam,16,0.6052631578947368,914,run_202_adam_ly10_lr0.001_bs16
10,0.001,16,sgd,16,0.5,51,run_203_sgd_ly10_lr0.001_bs16
10,0.001,32,adam,16,0.5526315789473685,713,run_204_adam_ly10_lr0.001_bs32
10,0.001,32,sgd,16,0.5,51,run_205_sgd_ly10_lr0.001_bs32
10,0.001,64,adam,16,0.631578947368421,1096,run_206_adam_ly10_lr0.001_bs64
10,0.001,64,sgd,16,0.5,51,run_207_sgd_ly10_lr0.001_bs64
10,0.01,8,adam,16,0.5263157894736842,220,run_208_adam_ly10_lr0.01_bs8
10,0.01,8,sgd,16,0.5,51,run_209_sgd_ly10_lr0.01_bs8
10,0.01,16,adam,16,0.5789473684210527,241,run_210_adam_ly10_lr0.01_bs16
10,0.01,16,sgd,16,0.5263157894736842,51,run_211_sgd_ly10_lr0.01_bs16
10,0.01,32,adam,16,0.6052631578947368,310,run_212_adam_ly10_lr0.01_bs32
10,0.01,32,sgd,16,0.5,51,run_213_sgd_ly10_lr0.01_bs32
10,0.01,64,adam,16,0.5789473684210527,332,run_214_adam_ly10_lr0.01_bs64
10,0.01,64,sgd,16,0.5,51,run_215_sgd_ly10_lr0.01_bs64
10,0.02,8,adam,16,0.631578947368421,201,run_216_adam_ly10_lr0.02_bs8
10,0.02,8,sgd,16,0.5263157894736842,51,run_217_sgd_ly10_lr0.02_bs8
10,0.02,16,adam,16,0.5263157894736842,107,run_218_adam_ly10_lr0.02_bs16
10,0.02,16,sgd,16,0.5,51,run_219_sgd_ly10_lr0.02_bs16
10,0.02,32,adam,16,0.6052631578947368,128,run_220_adam_ly10_lr0.02_bs32
10,0.02,32,sgd,16,0.5263157894736842,51,run_221_sgd_ly10_lr0.02_bs32
10,0.02,64,adam,16,0.5789473684210527,312,run_222_adam_ly10_lr0.02_bs64
10,0.02,64,sgd,16,0.5263157894736842,51,run_223_sgd_ly10_lr0.02_bs64
10,0.05,8,adam,16,0.5526315789473685,177,run_224_adam_ly10_lr0.05_bs8
10,0.05,8,sgd,16,0.5,51,run_225_sgd_ly10_lr0.05_bs8
10,0.05,16,adam,16,0.6052631578947368,185,run_226_adam_ly10_lr0.05_bs16
10,0.05,16,sgd,16,0.5,51,run_227_sgd_ly10_lr0.05_bs16
10,0.05,32,adam,16,0.5526315789473685,133,run_228_adam_ly10_lr0.05_bs32
10,0.05,32,sgd,16,0.5,51,run_229_sgd_ly10_lr0.05_bs32
10,0.05,64,adam,16,0.5789473684210527,194,run_230_adam_ly10_lr0.05_bs64
10,0.05,64,sgd,16,0.5,51,run_231_sgd_ly10_lr0.05_bs64
10,0.1,8,adam,16,0.4473684210526316,98,run_232_adam_ly10_lr0.1_bs8
10,0.1,8,sgd,16,0.5,51,run_233_sgd_ly10_lr0.1_bs8
10,0.1,16,adam,16,0.47368421052631576,157,run_234_adam_ly10_lr0.1_bs16
10,0.1,16,sgd,16,0.5,51,run_235_sgd_ly10_lr0.1_bs16
10,0.1,32,adam,16,0.6842105263157895,80,run_236_adam_ly10_lr0.1_bs32
10,0.1,32,sgd,16,0.5,51,run_237_sgd_ly10_lr0.1_bs32
10,0.1,64,adam,16,0.6052631578947368,215,run_238_adam_ly10_lr0.1_bs64
10,0.1,64,sgd,16,0.5263157894736842,51,run_239_sgd_ly10_lr0.1_bs64
12,0.001,8,adam,16,0.5263157894736842,665,run_240_adam_ly12_lr0.001_bs8
12,0.001,8,sgd,16,0.6052631578947368,51,run_241_sgd_ly12_lr0.001_bs8
12,0.001,16,adam,16,0.5,665,run_242_adam_ly12_lr0.001_bs16
12,0.001,16,sgd,16,0.6052631578947368,51,run_243_sgd_ly12_lr0.001_bs16
12,0.001,32,adam,16,0.4473684210526316,956,run_244_adam_ly12_lr0.001_bs32
12,0.001,32,sgd,16,0.6052631578947368,51,run_245_sgd_ly12_lr0.001_bs32
12,0.001,64,adam,16,0.5,1343,run_246_adam_ly12_lr0.001_bs64
12,0.001,64,sgd,16,0.6052631578947368,51,run_247_sgd_ly12_lr0.001_bs64
12,0.01,8,adam,16,0.47368421052631576,159,run_248_adam_ly12_lr0.01_bs8
12,0.01,8,sgd,16,0.4473684210526316,934,run_249_sgd_ly12_lr0.01_bs8
12,0.01,16,adam,16,0.4473684210526316,185,run_250_adam_ly12_lr0.01_bs16
12,0.01,16,sgd,16,0.6052631578947368,51,run_251_sgd_ly12_lr0.01_bs16
12,0.01,32,adam,16,0.5263157894736842,291,run_252_adam_ly12_lr0.01_bs32
12,0.01,32,sgd,16,0.6052631578947368,51,run_253_sgd_ly12_lr0.01_bs32
12,0.01,64,adam,16,0.47368421052631576,257,run_254_adam_ly12_lr0.01_bs64
12,0.01,64,sgd,16,0.6052631578947368,51,run_255_sgd_ly12_lr0.01_bs64
12,0.02,8,adam,16,0.5526315789473685,139,run_256_adam_ly12_lr0.02_bs8
12,0.02,8,sgd,16,0.4473684210526316,475,run_257_sgd_ly12_lr0.02_bs8
12,0.02,16,adam,16,0.5263157894736842,159,run_258_adam_ly12_lr0.02_bs16
12,0.02,16,sgd,16,0.4473684210526316,902,run_259_sgd_ly12_lr0.02_bs16
12,0.02,32,adam,16,0.5263157894736842,247,run_260_adam_ly12_lr0.02_bs32
12,0.02,32,sgd,16,0.6052631578947368,51,run_261_sgd_ly12_lr0.02_bs32
12,0.02,64,adam,16,0.5263157894736842,266,run_262_adam_ly12_lr0.02_bs64
12,0.02,64,sgd,16,0.6052631578947368,51,run_263_sgd_ly12_lr0.02_bs64
12,0.05,8,adam,16,0.5,128,run_264_adam_ly12_lr0.05_bs8
12,0.05,8,sgd,16,0.4473684210526316,223,run_265_sgd_ly12_lr0.05_bs8
12,0.05,16,adam,16,0.5526315789473685,147,run_266_adam_ly12_lr0.05_bs16
12,0.05,16,sgd,16,0.4473684210526316,390,run_267_sgd_ly12_lr0.05_bs16
12,0.05,32,adam,16,0.5263157894736842,78,run_268_adam_ly12_lr0.05_bs32
12,0.05,32,sgd,16,0.5,665,run_269_sgd_ly12_lr0.05_bs32
12,0.05,64,adam,16,0.5,191,run_270_adam_ly12_lr0.05_bs64
12,0.05,64,sgd,16,0.6052631578947368,51,run_271_sgd_ly12_lr0.05_bs64
12,0.1,8,adam,16,0.5263157894736842,79,run_272_adam_ly12_lr0.1_bs8
12,0.1,8,sgd,16,0.47368421052631576,484,run_273_sgd_ly12_lr0.1_bs8
12,0.1,16,adam,16,0.47368421052631576,122,run_274_adam_ly12_lr0.1_bs16
12,0.1,16,sgd,16,0.4473684210526316,223,run_275_sgd_ly12_lr0.1_bs16
12,0.1,32,adam,16,0.5526315789473685,118,run_276_adam_ly12_lr0.1_bs32
12,0.1,32,sgd,16,0.4473684210526316,372,run_277_sgd_ly12_lr0.1_bs32
12,0.1,64,adam,16,0.42105263157894735,154,run_278_adam_ly12_lr0.1_bs64
12,0.1,64,sgd,16,0.4473684210526316,724,run_279_sgd_ly12_lr0.1_bs64
15,0.001,8,adam,16,0.7368421052631579,1513,run_280_adam_ly15_lr0.001_bs8
15,0.001,8,sgd,16,0.42105263157894735,51,run_281_sgd_ly15_lr0.001_bs8
15,0.001,16,adam,16,0.7105263157894737,2355,run_282_adam_ly15_lr0.001_bs16
15,0.001,16,sgd,16,0.42105263157894735,51,run_283_sgd_ly15_lr0.001_bs16
15,0.001,32,adam,16,0.6052631578947368,1488,run_284_adam_ly15_lr0.001_bs32
15,0.001,32,sgd,16,0.42105263157894735,51,run_285_sgd_ly15_lr0.001_bs32
15,0.001,64,adam,16,0.6578947368421053,3739,run_286_adam_ly15_lr0.001_bs64
15,0.001,64,sgd,16,0.42105263157894735,51,run_287_sgd_ly15_lr0.001_bs64
15,0.01,8,adam,16,0.7894736842105263,264,run_288_adam_ly15_lr0.01_bs8
15,0.01,8,sgd,16,0.42105263157894735,51,run_289_sgd_ly15_lr0.01_bs8
15,0.01,16,adam,16,0.8421052631578947,440,run_290_adam_ly15_lr0.01_bs16
15,0.01,16,sgd,16,0.42105263157894735,51,run_291_sgd_ly15_lr0.01_bs16
15,0.01,32,adam,16,0.7105263157894737,324,run_292_adam_ly15_lr0.01_bs32
15,0.01,32,sgd,16,0.42105263157894735,51,run_293_sgd_ly15_lr0.01_bs32
15,0.01,64,adam,16,0.7368421052631579,872,run_294_adam_ly15_lr0.01_bs64
15,0.01,64,sgd,16,0.42105263157894735,51,run_295_sgd_ly15_lr0.01_bs64
15,0.02,8,adam,16,0.7631578947368421,181,run_296_adam_ly15_lr0.02_bs8
15,0.02,8,sgd,16,0.42105263157894735,51,run_297_sgd_ly15_lr0.02_bs8
15,0.02,16,adam,16,0.7631578947368421,133,run_298_adam_ly15_lr0.02_bs16
15,0.02,16,sgd,16,0.42105263157894735,51,run_299_sgd_ly15_lr0.02_bs16
15,0.02,32,adam,16,0.7631578947368421,260,run_300_adam_ly15_lr0.02_bs32
15,0.02,32,sgd,16,0.42105263157894735,51,run_301_sgd_ly15_lr0.02_bs32
15,0.02,64,adam,16,0.6842105263157895,436,run_302_adam_ly15_lr0.02_bs64
15,0.02,64,sgd,16,0.42105263157894735,51,run_303_sgd_ly15_lr0.02_bs64
15,0.05,8,adam,16,0.5263157894736842,191,run_304_adam_ly15_lr0.05_bs8
15,0.05,8,sgd,16,0.42105263157894735,51,run_305_sgd_ly15_lr0.05_bs8
15,0.05,16,adam,16,0.7368421052631579,153,run_306_adam_ly15_lr0.05_bs16
15,0.05,16,sgd,16,0.42105263157894735,51,run_307_sgd_ly15_lr0.05_bs16
15,0.05,32,adam,16,0.7631578947368421,188,run_308_adam_ly15_lr0.05_bs32
