
>>> Config 1/19: run_0_ly2_lr0.05_bs32
    Epoch 100/3000 - Loss: 0.636159
    Epoch 200/3000 - Loss: 0.604723
    Epoch 300/3000 - Loss: 0.587317
    Epoch 400/3000 - Loss: 0.576026
    Epoch 500/3000 - Loss: 0.577921
    Epoch 600/3000 - Loss: 0.582021
    Epoch 700/3000 - Loss: 0.548919
    Epoch 800/3000 - Loss: 0.555241
    Epoch 900/3000 - Loss: 0.550124
    Epoch 1000/3000 - Loss: 0.536048
    Epoch 1100/3000 - Loss: 0.566283
    Epoch 1200/3000 - Loss: 0.529877
    Epoch 1300/3000 - Loss: 0.527826
    Epoch 1400/3000 - Loss: 0.526725
    Epoch 1500/3000 - Loss: 0.520171
    Epoch 1600/3000 - Loss: 0.525161
    Epoch 1700/3000 - Loss: 0.528525
    Epoch 1800/3000 - Loss: 0.518596
    Epoch 1900/3000 - Loss: 0.515594
    Epoch 2000/3000 - Loss: 0.516437
    Epoch 2100/3000 - Loss: 0.519739
    Epoch 2200/3000 - Loss: 0.510113
    Epoch 2300/3000 - Loss: 0.507292
    Epoch 2400/3000 - Loss: 0.506122
    Epoch 2500/3000 - Loss: 0.506047
    Epoch 2600/3000 - Loss: 0.505608
    Epoch 2700/3000 - Loss: 0.504530
    Epoch 2800/3000 - Loss: 0.504023
    Epoch 2900/3000 - Loss: 0.503654
    Epoch 3000/3000 - Loss: 0.503560

>>> Config 2/19: run_1_ly3_lr0.05_bs32
    Epoch 100/3000 - Loss: 0.561643
    Epoch 200/3000 - Loss: 0.528277
    Epoch 300/3000 - Loss: 0.503987
    Epoch 400/3000 - Loss: 0.497272
    Epoch 500/3000 - Loss: 0.481735
    Epoch 600/3000 - Loss: 0.491061
    Epoch 700/3000 - Loss: 0.466941
    Epoch 800/3000 - Loss: 0.449054
    Epoch 900/3000 - Loss: 0.455857
    Epoch 1000/3000 - Loss: 0.452238
    Epoch 1100/3000 - Loss: 0.451465
    Epoch 1200/3000 - Loss: 0.453173
    Epoch 1300/3000 - Loss: 0.434961
    Epoch 1400/3000 - Loss: 0.435452
    Epoch 1500/3000 - Loss: 0.433020
    Epoch 1600/3000 - Loss: 0.430506
    Epoch 1700/3000 - Loss: 0.427078
    Epoch 1800/3000 - Loss: 0.428530
    Epoch 1900/3000 - Loss: 0.423281
    Epoch 2000/3000 - Loss: 0.426268
    Epoch 2100/3000 - Loss: 0.421107
    Epoch 2200/3000 - Loss: 0.421218
    Epoch 2300/3000 - Loss: 0.419593
    Epoch 2400/3000 - Loss: 0.417080
    Epoch 2500/3000 - Loss: 0.416691
    Epoch 2600/3000 - Loss: 0.416696
    Epoch 2700/3000 - Loss: 0.416257
    Epoch 2800/3000 - Loss: 0.415742
    Epoch 2900/3000 - Loss: 0.415194
    Epoch 3000/3000 - Loss: 0.415372

>>> Config 3/19: run_2_ly4_lr0.05_bs32
    Epoch 100/3000 - Loss: 0.666935
    Epoch 200/3000 - Loss: 0.692868
    Epoch 300/3000 - Loss: 0.651633
    Epoch 400/3000 - Loss: 0.660879
    Epoch 500/3000 - Loss: 0.647144
    Epoch 600/3000 - Loss: 0.660554
    Epoch 700/3000 - Loss: 0.642286
    Epoch 800/3000 - Loss: 0.632344
    Epoch 900/3000 - Loss: 0.629748
    Epoch 1000/3000 - Loss: 0.636121
    Epoch 1100/3000 - Loss: 0.623556
    Epoch 1200/3000 - Loss: 0.624131
    Epoch 1300/3000 - Loss: 0.624338
    Epoch 1400/3000 - Loss: 0.623092
