
>>> Config 1/19: run_0_ly2_lr0.05_bs32
    Epoch 4500/5000 - Loss: 0.606506
    Epoch 4600/5000 - Loss: 0.605244
    Epoch 4700/5000 - Loss: 0.605575
    Epoch 4800/5000 - Loss: 0.606273
    Epoch 4900/5000 - Loss: 0.605598
    Epoch 5000/5000 - Loss: 0.605423

>>> Config 2/19: run_1_ly3_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.669656
    Epoch 200/5000 - Loss: 0.660879
    Epoch 300/5000 - Loss: 0.653244
    Epoch 400/5000 - Loss: 0.643160
    Epoch 500/5000 - Loss: 0.638880
    Epoch 600/5000 - Loss: 0.636667
    Epoch 700/5000 - Loss: 0.633345
    Epoch 800/5000 - Loss: 0.625507
    Epoch 900/5000 - Loss: 0.631839
    Epoch 1000/5000 - Loss: 0.636642
    Epoch 1100/5000 - Loss: 0.633678
    Epoch 1200/5000 - Loss: 0.628191
    Epoch 1300/5000 - Loss: 0.623947
    Epoch 1400/5000 - Loss: 0.648149
    Epoch 1500/5000 - Loss: 0.623600
    Epoch 1600/5000 - Loss: 0.633500
    Epoch 1700/5000 - Loss: 0.628437
    Epoch 1800/5000 - Loss: 0.625260
    Epoch 1900/5000 - Loss: 0.639883
    Epoch 2000/5000 - Loss: 0.618374
    Epoch 2100/5000 - Loss: 0.630163
    Epoch 2200/5000 - Loss: 0.623923
    Epoch 2300/5000 - Loss: 0.617391
    Epoch 2400/5000 - Loss: 0.614874
    Epoch 2500/5000 - Loss: 0.627659
    Epoch 2600/5000 - Loss: 0.614349
    Epoch 2700/5000 - Loss: 0.612222
    Epoch 2800/5000 - Loss: 0.612346
    Epoch 2900/5000 - Loss: 0.619020
    Epoch 3000/5000 - Loss: 0.611916
    Epoch 3100/5000 - Loss: 0.613180
    Epoch 3200/5000 - Loss: 0.611036
    Epoch 3300/5000 - Loss: 0.616675
    Epoch 3400/5000 - Loss: 0.607797
    Epoch 3500/5000 - Loss: 0.611243
    Epoch 3600/5000 - Loss: 0.608461
    Epoch 3700/5000 - Loss: 0.605457
    Epoch 3800/5000 - Loss: 0.606642
    Epoch 3900/5000 - Loss: 0.605426
    Epoch 4000/5000 - Loss: 0.605654
    Epoch 4100/5000 - Loss: 0.604629
    Epoch 4200/5000 - Loss: 0.603933
    Epoch 4300/5000 - Loss: 0.603658
    Epoch 4400/5000 - Loss: 0.602876
    Epoch 4500/5000 - Loss: 0.603071
    Epoch 4600/5000 - Loss: 0.602646
    Epoch 4700/5000 - Loss: 0.602753
    Epoch 4800/5000 - Loss: 0.602574
    Epoch 4900/5000 - Loss: 0.602857
    Epoch 5000/5000 - Loss: 0.602811

>>> Config 3/19: run_2_ly4_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.681976
    Epoch 200/5000 - Loss: 0.661028
    Epoch 300/5000 - Loss: 0.649691
    Epoch 400/5000 - Loss: 0.652436
    Epoch 500/5000 - Loss: 0.631186
    Epoch 600/5000 - Loss: 0.634285
    Epoch 700/5000 - Loss: 0.643326
    Epoch 800/5000 - Loss: 0.628604
    Epoch 900/5000 - Loss: 0.621581
    Epoch 1000/5000 - Loss: 0.616660
    Epoch 1100/5000 - Loss: 0.632880
    Epoch 1200/5000 - Loss: 0.621920
    Epoch 1300/5000 - Loss: 0.624092
    Epoch 1400/5000 - Loss: 0.610083
    Epoch 1500/5000 - Loss: 0.629152
    Epoch 1600/5000 - Loss: 0.619913
    Epoch 1700/5000 - Loss: 0.615854
    Epoch 1800/5000 - Loss: 0.625710
    Epoch 1900/5000 - Loss: 0.600587
    Epoch 2000/5000 - Loss: 0.613310
    Epoch 2100/5000 - Loss: 0.601906
    Epoch 2200/5000 - Loss: 0.639428
    Epoch 2300/5000 - Loss: 0.603556
    Epoch 2400/5000 - Loss: 0.611662
    Epoch 2500/5000 - Loss: 0.597092
    Epoch 2600/5000 - Loss: 0.591684
    Epoch 2700/5000 - Loss: 0.597815
    Epoch 2800/5000 - Loss: 0.590905
    Epoch 2900/5000 - Loss: 0.596966
    Epoch 3000/5000 - Loss: 0.603080
    Epoch 3100/5000 - Loss: 0.588711
    Epoch 3200/5000 - Loss: 0.595546
    Epoch 3300/5000 - Loss: 0.589738
    Epoch 3400/5000 - Loss: 0.588997
    Epoch 3500/5000 - Loss: 0.583029
    Epoch 3600/5000 - Loss: 0.583260
    Epoch 3700/5000 - Loss: 0.583778
    Epoch 3800/5000 - Loss: 0.579251
    Epoch 3900/5000 - Loss: 0.579719
    Epoch 4000/5000 - Loss: 0.580065
    Epoch 4100/5000 - Loss: 0.579123
    Epoch 4200/5000 - Loss: 0.577411
    Epoch 4300/5000 - Loss: 0.577719
    Epoch 4400/5000 - Loss: 0.575543
    Epoch 4500/5000 - Loss: 0.575492
    Epoch 4600/5000 - Loss: 0.575809
    Epoch 4700/5000 - Loss: 0.575422
    Epoch 4800/5000 - Loss: 0.574491
    Epoch 4900/5000 - Loss: 0.575250
    Epoch 5000/5000 - Loss: 0.574699

>>> Config 4/19: run_3_ly5_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.686246
    Epoch 200/5000 - Loss: 0.672355
    Epoch 300/5000 - Loss: 0.660844
    Epoch 400/5000 - Loss: 0.657258
    Epoch 500/5000 - Loss: 0.633001
    Epoch 600/5000 - Loss: 0.686992
    Epoch 700/5000 - Loss: 0.643640
    Epoch 800/5000 - Loss: 0.626070
    Epoch 900/5000 - Loss: 0.617578
    Epoch 1000/5000 - Loss: 0.609382
    Epoch 1100/5000 - Loss: 0.613905
    Epoch 1200/5000 - Loss: 0.606747
    Epoch 1300/5000 - Loss: 0.588392
    Epoch 1400/5000 - Loss: 0.597528
    Epoch 1500/5000 - Loss: 0.599608
    Epoch 1600/5000 - Loss: 0.590627
    Epoch 1700/5000 - Loss: 0.594592
    Epoch 1800/5000 - Loss: 0.582471
    Epoch 1900/5000 - Loss: 0.584202
    Epoch 2000/5000 - Loss: 0.567611
    Epoch 2100/5000 - Loss: 0.575813
    Epoch 2200/5000 - Loss: 0.557582
    Epoch 2300/5000 - Loss: 0.575876
    Epoch 2400/5000 - Loss: 0.562141
    Epoch 2500/5000 - Loss: 0.557854
    Epoch 2600/5000 - Loss: 0.564091
    Epoch 2700/5000 - Loss: 0.589218
    Epoch 2800/5000 - Loss: 0.551945
    Epoch 2900/5000 - Loss: 0.548729
    Epoch 3000/5000 - Loss: 0.542707
    Epoch 3100/5000 - Loss: 0.542922
    Epoch 3200/5000 - Loss: 0.537078
    Epoch 3300/5000 - Loss: 0.538698
    Epoch 3400/5000 - Loss: 0.538161
    Epoch 3500/5000 - Loss: 0.527886
    Epoch 3600/5000 - Loss: 0.529009
    Epoch 3700/5000 - Loss: 0.523516
    Epoch 3800/5000 - Loss: 0.521566
    Epoch 3900/5000 - Loss: 0.520420
    Epoch 4000/5000 - Loss: 0.518511
    Epoch 4100/5000 - Loss: 0.515077
    Epoch 4200/5000 - Loss: 0.516631
    Epoch 4300/5000 - Loss: 0.513211
    Epoch 4400/5000 - Loss: 0.513032
    Epoch 4500/5000 - Loss: 0.514432
    Epoch 4600/5000 - Loss: 0.511363
    Epoch 4700/5000 - Loss: 0.511170
    Epoch 4800/5000 - Loss: 0.510335
    Epoch 4900/5000 - Loss: 0.509606
    Epoch 5000/5000 - Loss: 0.509027

>>> Config 5/19: run_4_ly6_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.684786
    Epoch 200/5000 - Loss: 0.686250
    Epoch 300/5000 - Loss: 0.666330
    Epoch 400/5000 - Loss: 0.687708
    Epoch 500/5000 - Loss: 0.688252
    Epoch 600/5000 - Loss: 0.664992
    Epoch 700/5000 - Loss: 0.657982
    Epoch 800/5000 - Loss: 0.654465
    Epoch 900/5000 - Loss: 0.649274
    Epoch 1000/5000 - Loss: 0.637769
    Epoch 1100/5000 - Loss: 0.650433
    Epoch 1200/5000 - Loss: 0.651680
    Epoch 1300/5000 - Loss: 0.694422
    Epoch 1400/5000 - Loss: 0.647036
    Epoch 1500/5000 - Loss: 0.681583
    Epoch 1600/5000 - Loss: 0.632800
    Epoch 1700/5000 - Loss: 0.628058
    Epoch 1800/5000 - Loss: 0.635451
    Epoch 1900/5000 - Loss: 0.625566
    Epoch 2000/5000 - Loss: 0.628337
    Epoch 2100/5000 - Loss: 0.617279
    Epoch 2200/5000 - Loss: 0.618388
    Epoch 2300/5000 - Loss: 0.623628
    Epoch 2400/5000 - Loss: 0.613553
    Epoch 2500/5000 - Loss: 0.608196
    Epoch 2600/5000 - Loss: 0.609671
    Epoch 2700/5000 - Loss: 0.604816
    Epoch 2800/5000 - Loss: 0.599910
    Epoch 2900/5000 - Loss: 0.602567
    Epoch 3000/5000 - Loss: 0.593590
    Epoch 3100/5000 - Loss: 0.591497
    Epoch 3200/5000 - Loss: 0.593519
    Epoch 3300/5000 - Loss: 0.588074
    Epoch 3400/5000 - Loss: 0.588176
    Epoch 3500/5000 - Loss: 0.585620
    Epoch 3600/5000 - Loss: 0.584916
    Epoch 3700/5000 - Loss: 0.585113
    Epoch 3800/5000 - Loss: 0.580670
    Epoch 3900/5000 - Loss: 0.577568
    Epoch 4000/5000 - Loss: 0.581437
    Epoch 4100/5000 - Loss: 0.575286
    Epoch 4200/5000 - Loss: 0.574600
    Epoch 4300/5000 - Loss: 0.574382
    Epoch 4400/5000 - Loss: 0.571184
    Epoch 4500/5000 - Loss: 0.570344
    Epoch 4600/5000 - Loss: 0.571053
    Epoch 4700/5000 - Loss: 0.569467
    Epoch 4800/5000 - Loss: 0.569913
    Epoch 4900/5000 - Loss: 0.568751
    Epoch 5000/5000 - Loss: 0.568771

>>> Config 6/19: run_5_ly7_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.690756
    Epoch 200/5000 - Loss: 0.689344
    Epoch 300/5000 - Loss: 0.701155
    Epoch 400/5000 - Loss: 0.668298
    Epoch 500/5000 - Loss: 0.661592
    Epoch 600/5000 - Loss: 0.702311
    Epoch 700/5000 - Loss: 0.701421
    Epoch 800/5000 - Loss: 0.678309
    Epoch 900/5000 - Loss: 0.649320
    Epoch 1000/5000 - Loss: 0.667011
    Epoch 1100/5000 - Loss: 0.713067
    Epoch 1200/5000 - Loss: 0.634998
    Epoch 1300/5000 - Loss: 0.632783
    Epoch 1400/5000 - Loss: 0.656746
    Epoch 1500/5000 - Loss: 0.638614
    Epoch 1600/5000 - Loss: 0.660962
    Epoch 1700/5000 - Loss: 0.632418
    Epoch 1800/5000 - Loss: 0.633134
    Epoch 1900/5000 - Loss: 0.621739
    Epoch 2000/5000 - Loss: 0.614279
    Epoch 2100/5000 - Loss: 0.606669
    Epoch 2200/5000 - Loss: 0.607475
    Epoch 2300/5000 - Loss: 0.615650
    Epoch 2400/5000 - Loss: 0.596245
    Epoch 2500/5000 - Loss: 0.603060
    Epoch 2600/5000 - Loss: 0.596552
    Epoch 2700/5000 - Loss: 0.597410
    Epoch 2800/5000 - Loss: 0.597961
    Epoch 2900/5000 - Loss: 0.589683
    Epoch 3000/5000 - Loss: 0.590609
    Epoch 3100/5000 - Loss: 0.592125
    Epoch 3200/5000 - Loss: 0.577977
    Epoch 3300/5000 - Loss: 0.573389
    Epoch 3400/5000 - Loss: 0.581906
    Epoch 3500/5000 - Loss: 0.569173
    Epoch 3600/5000 - Loss: 0.566689
    Epoch 3700/5000 - Loss: 0.565394
    Epoch 3800/5000 - Loss: 0.565847
    Epoch 3900/5000 - Loss: 0.561287
    Epoch 4000/5000 - Loss: 0.566683
    Epoch 4100/5000 - Loss: 0.557134
    Epoch 4200/5000 - Loss: 0.555745
    Epoch 4300/5000 - Loss: 0.554675
    Epoch 4400/5000 - Loss: 0.554528
    Epoch 4500/5000 - Loss: 0.552781
    Epoch 4600/5000 - Loss: 0.552557
    Epoch 4700/5000 - Loss: 0.552372
    Epoch 4800/5000 - Loss: 0.552295
    Epoch 4900/5000 - Loss: 0.552231
    Epoch 5000/5000 - Loss: 0.552601

>>> Config 7/19: run_6_ly8_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.693648
    Epoch 200/5000 - Loss: 0.687611
    Epoch 300/5000 - Loss: 0.694697
    Epoch 400/5000 - Loss: 0.690462
    Epoch 500/5000 - Loss: 0.675145
    Epoch 600/5000 - Loss: 0.661687
    Epoch 700/5000 - Loss: 0.679425
    Epoch 800/5000 - Loss: 0.676218
    Epoch 900/5000 - Loss: 0.675447
    Epoch 1000/5000 - Loss: 0.657197
    Epoch 1100/5000 - Loss: 0.650660
    Epoch 1200/5000 - Loss: 0.658792
    Epoch 1300/5000 - Loss: 0.668306
    Epoch 1400/5000 - Loss: 0.661761
    Epoch 1500/5000 - Loss: 0.656199
    Epoch 1600/5000 - Loss: 0.633163
    Epoch 1700/5000 - Loss: 0.628701
    Epoch 1800/5000 - Loss: 0.628332
    Epoch 1900/5000 - Loss: 0.632251
    Epoch 2000/5000 - Loss: 0.616030
    Epoch 2100/5000 - Loss: 0.621747
    Epoch 2200/5000 - Loss: 0.615170
    Epoch 2300/5000 - Loss: 0.617523
    Epoch 2400/5000 - Loss: 0.595545
    Epoch 2500/5000 - Loss: 0.595234
    Epoch 2600/5000 - Loss: 0.593281
    Epoch 2700/5000 - Loss: 0.589446
    Epoch 2800/5000 - Loss: 0.580066
    Epoch 2900/5000 - Loss: 0.595072
    Epoch 3000/5000 - Loss: 0.569377
    Epoch 3100/5000 - Loss: 0.569617
    Epoch 3200/5000 - Loss: 0.557851
    Epoch 3300/5000 - Loss: 0.562650
    Epoch 3400/5000 - Loss: 0.553111
    Epoch 3500/5000 - Loss: 0.543817
    Epoch 3600/5000 - Loss: 0.548788
    Epoch 3700/5000 - Loss: 0.546060
    Epoch 3800/5000 - Loss: 0.540606
    Epoch 3900/5000 - Loss: 0.541066
    Epoch 4000/5000 - Loss: 0.537844
    Epoch 4100/5000 - Loss: 0.536975
    Epoch 4200/5000 - Loss: 0.532637
    Epoch 4300/5000 - Loss: 0.531571
    Epoch 4400/5000 - Loss: 0.529432
    Epoch 4500/5000 - Loss: 0.528088
    Epoch 4600/5000 - Loss: 0.527078
    Epoch 4700/5000 - Loss: 0.526603
    Epoch 4800/5000 - Loss: 0.526407
    Epoch 4900/5000 - Loss: 0.526642
    Epoch 5000/5000 - Loss: 0.524222

>>> Config 8/19: run_7_ly9_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.693155
    Epoch 200/5000 - Loss: 0.688713
    Epoch 300/5000 - Loss: 0.678498
    Epoch 400/5000 - Loss: 0.669834
    Epoch 500/5000 - Loss: 0.642311
    Epoch 600/5000 - Loss: 0.674620
    Epoch 700/5000 - Loss: 0.653791
    Epoch 800/5000 - Loss: 0.651853
    Epoch 900/5000 - Loss: 0.719529
    Epoch 1000/5000 - Loss: 0.644240
    Epoch 1100/5000 - Loss: 0.634747
    Epoch 1200/5000 - Loss: 0.640062
    Epoch 1300/5000 - Loss: 0.641153
    Epoch 1400/5000 - Loss: 0.650700
    Epoch 1500/5000 - Loss: 0.674426
    Epoch 1600/5000 - Loss: 0.618426
    Epoch 1700/5000 - Loss: 0.620245
    Epoch 1800/5000 - Loss: 0.615407
    Epoch 1900/5000 - Loss: 0.593411
    Epoch 2000/5000 - Loss: 0.582267
    Epoch 2100/5000 - Loss: 0.579476
    Epoch 2200/5000 - Loss: 0.580805
    Epoch 2300/5000 - Loss: 0.586482
    Epoch 2400/5000 - Loss: 0.568098
    Epoch 2500/5000 - Loss: 0.567289
    Epoch 2600/5000 - Loss: 0.577635
    Epoch 2700/5000 - Loss: 0.565530
    Epoch 2800/5000 - Loss: 0.558800
    Epoch 2900/5000 - Loss: 0.544214
    Epoch 3000/5000 - Loss: 0.546012
    Epoch 3100/5000 - Loss: 0.547079
    Epoch 3200/5000 - Loss: 0.535210
    Epoch 3300/5000 - Loss: 0.535342
    Epoch 3400/5000 - Loss: 0.527104
    Epoch 3500/5000 - Loss: 0.522593
    Epoch 3600/5000 - Loss: 0.524699
    Epoch 3700/5000 - Loss: 0.523534
    Epoch 3800/5000 - Loss: 0.517767
    Epoch 3900/5000 - Loss: 0.510175
    Epoch 4000/5000 - Loss: 0.508433
    Epoch 4100/5000 - Loss: 0.505924
    Epoch 4200/5000 - Loss: 0.503496
    Epoch 4300/5000 - Loss: 0.505370
    Epoch 4400/5000 - Loss: 0.504017
    Epoch 4500/5000 - Loss: 0.502040
    Epoch 4600/5000 - Loss: 0.501509
    Epoch 4700/5000 - Loss: 0.499864
    Epoch 4800/5000 - Loss: 0.499450
    Epoch 4900/5000 - Loss: 0.499013
    Epoch 5000/5000 - Loss: 0.498214

>>> Config 9/19: run_8_ly10_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.691094
    Epoch 200/5000 - Loss: 0.695717
    Epoch 300/5000 - Loss: 0.685621
    Epoch 400/5000 - Loss: 0.673581
    Epoch 500/5000 - Loss: 0.685449
    Epoch 600/5000 - Loss: 0.693120
    Epoch 700/5000 - Loss: 0.664752
    Epoch 800/5000 - Loss: 0.664548
    Epoch 900/5000 - Loss: 0.658791
    Epoch 1000/5000 - Loss: 0.673041
    Epoch 1100/5000 - Loss: 0.667049
    Epoch 1200/5000 - Loss: 0.657093
    Epoch 1300/5000 - Loss: 0.637810
    Epoch 1400/5000 - Loss: 0.642862
    Epoch 1500/5000 - Loss: 0.681831
    Epoch 1600/5000 - Loss: 0.640744
    Epoch 1700/5000 - Loss: 0.643506
    Epoch 1800/5000 - Loss: 0.624895
    Epoch 1900/5000 - Loss: 0.625628
    Epoch 2000/5000 - Loss: 0.600204
    Epoch 2100/5000 - Loss: 0.617233
    Epoch 2200/5000 - Loss: 0.591499
    Epoch 2300/5000 - Loss: 0.587491
    Epoch 2400/5000 - Loss: 0.609204
    Epoch 2500/5000 - Loss: 0.588117
    Epoch 2600/5000 - Loss: 0.593202
    Epoch 2700/5000 - Loss: 0.572353
    Epoch 2800/5000 - Loss: 0.581665
    Epoch 2900/5000 - Loss: 0.574285
    Epoch 3000/5000 - Loss: 0.564185
    Epoch 3100/5000 - Loss: 0.560186
    Epoch 3200/5000 - Loss: 0.546368
    Epoch 3300/5000 - Loss: 0.542359
    Epoch 3400/5000 - Loss: 0.539674
    Epoch 3500/5000 - Loss: 0.537315
    Epoch 3600/5000 - Loss: 0.532638
    Epoch 3700/5000 - Loss: 0.537020
    Epoch 3800/5000 - Loss: 0.530567
    Epoch 3900/5000 - Loss: 0.527556
    Epoch 4000/5000 - Loss: 0.528885
    Epoch 4100/5000 - Loss: 0.522415
    Epoch 4200/5000 - Loss: 0.518728
    Epoch 4300/5000 - Loss: 0.517072
    Epoch 4400/5000 - Loss: 0.515489
    Epoch 4500/5000 - Loss: 0.515257
    Epoch 4600/5000 - Loss: 0.513731
    Epoch 4700/5000 - Loss: 0.512862
    Epoch 4800/5000 - Loss: 0.512851
    Epoch 4900/5000 - Loss: 0.511834
    Epoch 5000/5000 - Loss: 0.511754

>>> Config 10/19: run_9_ly11_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.694240
    Epoch 200/5000 - Loss: 0.691255
    Epoch 300/5000 - Loss: 0.687874
    Epoch 400/5000 - Loss: 0.686177
    Epoch 500/5000 - Loss: 0.684588
    Epoch 600/5000 - Loss: 0.683500
    Epoch 700/5000 - Loss: 0.660389
    Epoch 800/5000 - Loss: 0.679247
    Epoch 900/5000 - Loss: 0.656303
    Epoch 1000/5000 - Loss: 0.654444
    Epoch 1100/5000 - Loss: 0.658712
    Epoch 1200/5000 - Loss: 0.685856
    Epoch 1300/5000 - Loss: 0.654514
    Epoch 1400/5000 - Loss: 0.650429
    Epoch 1500/5000 - Loss: 0.641306
    Epoch 1600/5000 - Loss: 0.632465
    Epoch 1700/5000 - Loss: 0.616979
    Epoch 1800/5000 - Loss: 0.620905
    Epoch 1900/5000 - Loss: 0.607025
    Epoch 2000/5000 - Loss: 0.610666
    Epoch 2100/5000 - Loss: 0.609665
    Epoch 2200/5000 - Loss: 0.606852
    Epoch 2300/5000 - Loss: 0.593135
    Epoch 2400/5000 - Loss: 0.602024
    Epoch 2500/5000 - Loss: 0.577241
    Epoch 2600/5000 - Loss: 0.604899
    Epoch 2700/5000 - Loss: 0.580808
    Epoch 2800/5000 - Loss: 0.577215
    Epoch 2900/5000 - Loss: 0.568827
    Epoch 3000/5000 - Loss: 0.579143
    Epoch 3100/5000 - Loss: 0.555910
    Epoch 3200/5000 - Loss: 0.557584
    Epoch 3300/5000 - Loss: 0.559560
    Epoch 3400/5000 - Loss: 0.543510
    Epoch 3500/5000 - Loss: 0.543921
    Epoch 3600/5000 - Loss: 0.540125
    Epoch 3700/5000 - Loss: 0.537759
    Epoch 3800/5000 - Loss: 0.534779
    Epoch 3900/5000 - Loss: 0.532910
    Epoch 4000/5000 - Loss: 0.525807
    Epoch 4100/5000 - Loss: 0.521752
    Epoch 4200/5000 - Loss: 0.520018
    Epoch 4300/5000 - Loss: 0.522523
    Epoch 4400/5000 - Loss: 0.517870
    Epoch 4500/5000 - Loss: 0.515706
    Epoch 4600/5000 - Loss: 0.515067
    Epoch 4700/5000 - Loss: 0.512732
    Epoch 4800/5000 - Loss: 0.514513
    Epoch 4900/5000 - Loss: 0.512663
    Epoch 5000/5000 - Loss: 0.511270

>>> Config 11/19: run_10_ly12_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.693012
    Epoch 200/5000 - Loss: 0.692487
    Epoch 300/5000 - Loss: 0.692961
    Epoch 400/5000 - Loss: 0.692503
    Epoch 500/5000 - Loss: 0.690927
    Epoch 600/5000 - Loss: 0.697667
    Epoch 700/5000 - Loss: 0.694939
    Epoch 800/5000 - Loss: 0.695169
    Epoch 900/5000 - Loss: 0.685114
    Epoch 1000/5000 - Loss: 0.700618
    Epoch 1100/5000 - Loss: 0.681541
    Epoch 1200/5000 - Loss: 0.687043
    Epoch 1300/5000 - Loss: 0.681938
    Epoch 1400/5000 - Loss: 0.690995
    Epoch 1500/5000 - Loss: 0.681730
    Epoch 1600/5000 - Loss: 0.678268
    Epoch 1700/5000 - Loss: 0.672778
    Epoch 1800/5000 - Loss: 0.670327
    Epoch 1900/5000 - Loss: 0.665103
    Epoch 2000/5000 - Loss: 0.656738
    Epoch 2100/5000 - Loss: 0.667105
    Epoch 2200/5000 - Loss: 0.637438
    Epoch 2300/5000 - Loss: 0.664083
    Epoch 2400/5000 - Loss: 0.630715
    Epoch 2500/5000 - Loss: 0.651783
    Epoch 2600/5000 - Loss: 0.643052
    Epoch 2700/5000 - Loss: 0.626849
    Epoch 2800/5000 - Loss: 0.616472
    Epoch 2900/5000 - Loss: 0.603271
    Epoch 3000/5000 - Loss: 0.627750
    Epoch 3100/5000 - Loss: 0.608406
    Epoch 3200/5000 - Loss: 0.600197
    Epoch 3300/5000 - Loss: 0.594200
    Epoch 3400/5000 - Loss: 0.594162
    Epoch 3500/5000 - Loss: 0.581804
    Epoch 3600/5000 - Loss: 0.572695
    Epoch 3700/5000 - Loss: 0.567880
    Epoch 3800/5000 - Loss: 0.564072
    Epoch 3900/5000 - Loss: 0.560547
    Epoch 4000/5000 - Loss: 0.554889
    Epoch 4100/5000 - Loss: 0.561302
    Epoch 4200/5000 - Loss: 0.554542
    Epoch 4300/5000 - Loss: 0.546718
    Epoch 4400/5000 - Loss: 0.546596
    Epoch 4500/5000 - Loss: 0.545096
    Epoch 4600/5000 - Loss: 0.544782
    Epoch 4700/5000 - Loss: 0.542389
    Epoch 4800/5000 - Loss: 0.542238
    Epoch 4900/5000 - Loss: 0.541222
    Epoch 5000/5000 - Loss: 0.541492

>>> Config 12/19: run_11_ly13_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.692271
    Epoch 200/5000 - Loss: 0.692361
    Epoch 300/5000 - Loss: 0.693245
    Epoch 400/5000 - Loss: 0.690217
    Epoch 500/5000 - Loss: 0.683251
    Epoch 600/5000 - Loss: 0.696150
    Epoch 700/5000 - Loss: 0.692314
    Epoch 800/5000 - Loss: 0.684397
    Epoch 900/5000 - Loss: 0.687909
    Epoch 1000/5000 - Loss: 0.694655
    Epoch 1100/5000 - Loss: 0.686250
    Epoch 1200/5000 - Loss: 0.683478
    Epoch 1300/5000 - Loss: 0.673217
    Epoch 1400/5000 - Loss: 0.690395
    Epoch 1500/5000 - Loss: 0.681528
    Epoch 1600/5000 - Loss: 0.679583
    Epoch 1700/5000 - Loss: 0.675519
    Epoch 1800/5000 - Loss: 0.663152
    Epoch 1900/5000 - Loss: 0.685229
    Epoch 2000/5000 - Loss: 0.673522
    Epoch 2100/5000 - Loss: 0.667965
    Epoch 2200/5000 - Loss: 0.681174
    Epoch 2300/5000 - Loss: 0.669715
    Epoch 2400/5000 - Loss: 0.656740
    Epoch 2500/5000 - Loss: 0.657362
    Epoch 2600/5000 - Loss: 0.644811
    Epoch 2700/5000 - Loss: 0.612037
    Epoch 2800/5000 - Loss: 0.664469
    Epoch 2900/5000 - Loss: 0.609012
    Epoch 3000/5000 - Loss: 0.591419
    Epoch 3100/5000 - Loss: 0.588787
    Epoch 3200/5000 - Loss: 0.580483
    Epoch 3300/5000 - Loss: 0.577661
    Epoch 3400/5000 - Loss: 0.587192
    Epoch 3500/5000 - Loss: 0.566646
    Epoch 3600/5000 - Loss: 0.557974
    Epoch 3700/5000 - Loss: 0.559473
    Epoch 3800/5000 - Loss: 0.549054
    Epoch 3900/5000 - Loss: 0.552390
    Epoch 4000/5000 - Loss: 0.540962
    Epoch 4100/5000 - Loss: 0.545147
    Epoch 4200/5000 - Loss: 0.536632
    Epoch 4300/5000 - Loss: 0.534563
    Epoch 4400/5000 - Loss: 0.532054
    Epoch 4500/5000 - Loss: 0.530960
    Epoch 4600/5000 - Loss: 0.528944
    Epoch 4700/5000 - Loss: 0.527320
