epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6918371482328936,0.3888888888888889,0.35714285714285715,0.2777777777777778,0.3125,0.35493827160493824
20,0.6897387504577637,0.3611111111111111,0.3333333333333333,0.2777777777777778,0.30303030303030304,0.3333333333333333
30,0.6877406402067705,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.375,0.345679012345679
40,0.6864392865787853,0.3888888888888889,0.3,0.16666666666666666,0.21428571428571427,0.3888888888888889
50,0.6847257180647417,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.345679012345679
60,0.682163579897447,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.3487654320987654
70,0.6801968108523976,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.34259259259259256
80,0.6781113635409962,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.3487654320987654
90,0.6795141371813688,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855,0.45679012345679015
100,0.6783883950927041,0.4166666666666667,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.36728395061728397
110,0.6735217462886464,0.4166666666666667,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.35493827160493824
120,0.6721122427420183,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.3734567901234568
130,0.6768215244466608,0.3888888888888889,0.3,0.16666666666666666,0.21428571428571427,0.345679012345679
140,0.671547683802518,0.5,0.5,0.3888888888888889,0.4375,0.4228395061728395
150,0.6719520688056946,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4104938271604938
160,0.6679944233460859,0.5,0.5,0.3888888888888889,0.4375,0.404320987654321
170,0.6666108640757474,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4444444444444444
180,0.667678334496238,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4012345679012346
190,0.6627435088157654,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4012345679012345
200,0.6608657186681574,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4104938271604938
210,0.6622178662906993,0.3888888888888889,0.375,0.3333333333333333,0.35294117647058826,0.40740740740740744
220,0.6587187593633478,0.4166666666666667,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.4166666666666667
230,0.6583357128230009,0.5,0.5,0.3888888888888889,0.4375,0.41358024691358025
240,0.6550197709690441,0.5,0.5,0.3888888888888889,0.4375,0.404320987654321
250,0.6530333865772594,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.39814814814814814
260,0.6576088233427568,0.5,0.5,0.3888888888888889,0.4375,0.39814814814814814
270,0.6526734612204812,0.5,0.5,0.3888888888888889,0.4375,0.43827160493827155
280,0.6509287628260526,0.5,0.5,0.3888888888888889,0.4375,0.41358024691358025
290,0.6485639377073809,0.5,0.5,0.3888888888888889,0.4375,0.41975308641975306
300,0.6494722745635293,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4166666666666667
310,0.65473411841826,0.5,0.5,0.3888888888888889,0.4375,0.43827160493827155
320,0.6460888385772705,0.5,0.5,0.3888888888888889,0.4375,0.41975308641975306
330,0.6465300755067305,0.5,0.5,0.3888888888888889,0.4375,0.404320987654321
340,0.6506503928791393,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4259259259259259
350,0.6447849707169966,0.5,0.5,0.3888888888888889,0.4375,0.43518518518518523
360,0.6423258456316862,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.45679012345679015
370,0.6453043710101735,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.441358024691358
380,0.6392767104235563,0.5,0.5,0.3888888888888889,0.4375,0.44444444444444453
390,0.6395655328577216,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.4382716049382716
400,0.6384260275147178,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4197530864197531
410,0.6385071494362571,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4351851851851852
420,0.6380414420908148,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.43209876543209874
430,0.6366543065417897,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.4475308641975308
440,0.6341835748065602,0.5,0.5,0.3888888888888889,0.4375,0.4382716049382716
450,0.6367387067187916,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4660493827160494
460,0.633016353303736,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.44753086419753085
470,0.6361073851585388,0.5,0.5,0.3888888888888889,0.4375,0.4259259259259259
480,0.6472573442892595,0.5277777777777778,0.5333333333333333,0.4444444444444444,0.48484848484848486,0.4104938271604938
490,0.6357653682882135,0.5,0.5,0.3888888888888889,0.4375,0.47530864197530864
500,0.6315050992098722,0.5,0.5,0.3333333333333333,0.4,0.4444444444444444
510,0.6314121538942511,0.5,0.5,0.3888888888888889,0.4375,0.46296296296296297
520,0.6289818124337629,0.5,0.5,0.3888888888888889,0.4375,0.46604938271604945
530,0.6332305398854342,0.5,0.5,0.3888888888888889,0.4375,0.4691358024691357
540,0.6347803365100514,0.5,0.5,0.3888888888888889,0.4375,0.43518518518518523
550,0.6269711526957426,0.5,0.5,0.3888888888888889,0.4375,0.4660493827160494
560,0.6295186172832142,0.5,0.5,0.3888888888888889,0.4375,0.47530864197530864
570,0.6323073723099448,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.4506172839506173
580,0.6220816807313398,0.5,0.5,0.3888888888888889,0.4375,0.47530864197530864
590,0.6224909045479514,0.5,0.5,0.3888888888888889,0.4375,0.4722222222222222
600,0.6243683099746704,0.5,0.5,0.3888888888888889,0.4375,0.45679012345679015
610,0.629404907876795,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.375,0.43209876543209874
620,0.6198331930420615,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4969135802469136
630,0.6239359107884493,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4969135802469136
640,0.6209038712761619,0.5277777777777778,0.5333333333333333,0.4444444444444444,0.48484848484848486,0.4845679012345679
650,0.6209228689020331,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.48148148148148145
660,0.6178317232565447,0.5,0.5,0.3333333333333333,0.4,0.4537037037037037
670,0.6218101544813677,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4722222222222222
680,0.6173842603510077,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4691358024691358
690,0.618795936757868,0.5277777777777778,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.4783950617283951
700,0.6175669269128279,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.48148148148148145
710,0.6163273047317158,0.5,0.5,0.3333333333333333,0.4,0.4629629629629629
720,0.6180466305125843,0.4722222222222222,0.46153846153846156,0.3333333333333333,0.3870967741935484,0.4691358024691358
