epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6694348346103322,0.4166666666666667,0.42105263157894735,0.4444444444444444,0.43243243243243246,0.47530864197530864
20,0.6445156010714445,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.44135802469135804
30,0.6261514967138117,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.4166666666666667
40,0.612433910369873,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.37037037037037035
50,0.60136648199775,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.41358024691358025
60,0.5922266868027773,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.44753086419753085
70,0.5832466103813865,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.4104938271604938
80,0.5767216384410858,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.3981481481481482
90,0.5686294382268732,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.4012345679012346
100,0.5668104128404097,0.3888888888888889,0.35714285714285715,0.2777777777777778,0.3125,0.39506172839506176
110,0.5628160698847338,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.42592592592592593
120,0.5538846443999897,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.39506172839506176
130,0.5497366758910093,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.4104938271604938
140,0.5493113208900798,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.404320987654321
150,0.5404845990917899,0.3888888888888889,0.35714285714285715,0.2777777777777778,0.3125,0.4104938271604939
160,0.5379562025720422,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.4074074074074074
170,0.5363683619282462,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.41358024691358025
180,0.5291010358116843,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.41358024691358025
190,0.5281590060754255,0.4166666666666667,0.4,0.3333333333333333,0.36363636363636365,0.41975308641975306
200,0.524728384884921,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.4228395061728395
210,0.5250066112388264,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.42901234567901236
220,0.5209027041088451,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4166666666666667
230,0.5183360305699435,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.4228395061728395
240,0.5213703702796589,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.42592592592592593
250,0.5110854262655432,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.4351851851851852
260,0.5224415253509175,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4320987654320988
270,0.5106027722358704,0.4444444444444444,0.4375,0.3888888888888889,0.4117647058823529,0.43518518518518523
280,0.5078798803416166,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.44135802469135804
290,0.5058032518083398,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.45679012345679004
300,0.508070170879364,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4444444444444444
310,0.5006787424737756,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4444444444444444
320,0.5039456974376332,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4444444444444444
330,0.5010178766467355,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.45987654320987653
340,0.49960625442591583,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4506172839506173
350,0.4955170506780798,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4537037037037037
360,0.5005685687065125,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4475308641975309
370,0.49681497432968835,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4475308641975309
380,0.49285764314911584,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.45679012345679015
390,0.495966529304331,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4629629629629629
400,0.509701444344087,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4537037037037037
410,0.49220107902180066,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4506172839506173
420,0.49205277182839136,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4691358024691358
430,0.4919344349340959,0.5,0.5,0.4444444444444444,0.47058823529411764,0.46604938271604934
440,0.48766927285627887,0.5,0.5,0.4444444444444444,0.47058823529411764,0.44753086419753085
450,0.48621045459400525,0.5,0.5,0.4444444444444444,0.47058823529411764,0.4691358024691358
460,0.4848394150083715,0.5,0.5,0.4444444444444444,0.47058823529411764,0.43518518518518523
470,0.49317943778905,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4351851851851852
480,0.4858061915094202,0.5,0.5,0.4444444444444444,0.47058823529411764,0.46604938271604934
490,0.4814788374033841,0.4722222222222222,0.4666666666666667,0.3888888888888889,0.42424242424242425,0.4506172839506173
500,0.47884793985973706,0.5,0.5,0.4444444444444444,0.47058823529411764,0.47530864197530864
