epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6892255327918313,0.5555555555555556,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.5308641975308642
20,0.682196855545044,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6265432098765431
30,0.674845196984031,0.4166666666666667,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556
40,0.6690171577713706,0.5,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5462962962962963
50,0.6616383194923401,0.5277777777777778,0.55,0.6111111111111112,0.5789473684210527,0.5555555555555556
60,0.6555933518843218,0.5,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5555555555555556
70,0.6508221192793413,0.5,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.558641975308642
80,0.6453142762184143,0.5277777777777778,0.5454545454545454,0.6666666666666666,0.6,0.5679012345679012
90,0.6405990665609186,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5740740740740741
100,0.6377742453054949,0.5277777777777778,0.5454545454545454,0.6666666666666666,0.6,0.558641975308642
110,0.6313635056669061,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5895061728395061
120,0.6265624002976851,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5987654320987654
130,0.6233868328007784,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.5925925925925926
140,0.619204884225672,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6018518518518519
150,0.6157451055266641,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.5895061728395061
160,0.6134945100004022,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.595679012345679
170,0.6098177378827875,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6049382716049383
180,0.606212236664512,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.5987654320987654
190,0.6058300787752325,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5802469135802468
200,0.6010182499885559,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6080246913580247
210,0.5980381477962841,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6049382716049383
220,0.5959917632016268,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6018518518518519
230,0.5924996625293385,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5925925925925926
240,0.5909589908339761,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5925925925925926
250,0.590624597939578,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6018518518518519
260,0.587782166220925,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5802469135802469
270,0.5850009213794362,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5895061728395061
280,0.5828977985815569,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6049382716049382
290,0.5824630964886058,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6018518518518519
300,0.579105095429854,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5987654320987654
310,0.5764111388813365,0.5277777777777778,0.55,0.6111111111111112,0.5789473684210527,0.6018518518518519
320,0.5750304108316248,0.5277777777777778,0.55,0.6111111111111112,0.5789473684210527,0.611111111111111
330,0.573077074506066,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6049382716049383
340,0.5722958933223378,0.5277777777777778,0.55,0.6111111111111112,0.5789473684210527,0.6080246913580247
350,0.5694020200859417,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6388888888888888
360,0.5710074684836648,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.611111111111111
370,0.5673013194040819,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6296296296296295
380,0.5659831735220823,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6450617283950617
390,0.5654595412991263,0.5833333333333334,0.6,0.6666666666666666,0.631578947368421,0.6234567901234567
400,0.5617301897569136,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6481481481481481
410,0.5600742968645963,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6450617283950617
420,0.5616664588451385,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6419753086419753
430,0.5567751581018622,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6512345679012346
440,0.554697947068648,0.5833333333333334,0.6,0.6666666666666666,0.631578947368421,0.6203703703703703
450,0.5541611476378008,0.5833333333333334,0.5909090909090909,0.7222222222222222,0.65,0.6450617283950617
460,0.5526534833691337,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6265432098765432
470,0.5535075447776101,0.5833333333333334,0.6,0.6666666666666666,0.631578947368421,0.6234567901234568
480,0.550012385303324,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6358024691358024
490,0.5491175543178212,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6358024691358024
500,0.5464239743622866,0.6111111111111112,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6358024691358024
