epoch,loss,val_loss,accuracy
1,0.6931444406509399,0.6932187676429749,0.5277777777777778
2,0.693139910697937,0.6931425929069519,0.5277777777777778
3,0.6930510203043619,0.6931965351104736,0.5277777777777778
4,0.6928537289301554,0.6930788159370422,0.5277777777777778
5,0.6926965316136678,0.6931139826774597,0.5277777777777778
6,0.6925121744473776,0.6931430697441101,0.5
7,0.6923690438270569,0.6932929158210754,0.5277777777777778
8,0.6921059886614481,0.6931306719779968,0.5277777777777778
9,0.6919848720232645,0.6933476328849792,0.5277777777777778
10,0.691587229569753,0.6931411027908325,0.5277777777777778
11,0.6913155118624369,0.6931717991828918,0.5277777777777778
12,0.690884013970693,0.6932429075241089,0.5555555555555556
13,0.6905529499053955,0.693345844745636,0.5555555555555556
14,0.6904943982760111,0.693484902381897,0.5
15,0.6897092262903849,0.6934531331062317,0.5277777777777778
16,0.6896031101544698,0.6932680606842041,0.5277777777777778
17,0.6891278227170309,0.6932931542396545,0.5555555555555556
18,0.6885892947514852,0.6935943961143494,0.5277777777777778
19,0.6884476542472839,0.6936912536621094,0.5277777777777778
20,0.687977155049642,0.6933139562606812,0.5277777777777778
21,0.6876640121142069,0.6930691599845886,0.5833333333333334
22,0.6867827375729879,0.692820131778717,0.5833333333333334
23,0.6870496273040771,0.6926701664924622,0.5555555555555556
24,0.6855668624242147,0.6932224631309509,0.5555555555555556
25,0.6855852802594503,0.6914122104644775,0.5555555555555556
26,0.6856416861216227,0.6918795704841614,0.6111111111111112
27,0.6850589712460836,0.6908190846443176,0.6388888888888888
28,0.6846697926521301,0.6918487548828125,0.5833333333333334
29,0.6838817199071249,0.6932402849197388,0.5555555555555556
30,0.6831677357355753,0.6906430125236511,0.5833333333333334
31,0.6832581361134847,0.6913834810256958,0.5833333333333334
32,0.6821046868960062,0.6903193593025208,0.5833333333333334
33,0.6814669171969095,0.6898406744003296,0.6111111111111112
34,0.6817258397738138,0.6902246475219727,0.6111111111111112
35,0.6801591714223226,0.6906638145446777,0.6388888888888888
36,0.6806839307149252,0.6902977228164673,0.6111111111111112
37,0.679706354935964,0.6879151463508606,0.6111111111111112
38,0.6798054973284403,0.6883694529533386,0.6111111111111112
39,0.6790133118629456,0.6890877485275269,0.6388888888888888
40,0.6793289383252462,0.6900067329406738,0.6388888888888888
41,0.6795585751533508,0.6893903613090515,0.6388888888888888
42,0.6789482434590658,0.6854065656661987,0.6111111111111112
43,0.6778501868247986,0.6928682923316956,0.5555555555555556
44,0.6790611147880554,0.6864786148071289,0.6666666666666666
45,0.6771538654963175,0.6864470839500427,0.6944444444444444
46,0.6749850114186605,0.6910737752914429,0.6111111111111112
47,0.6771942377090454,0.685064971446991,0.6666666666666666
48,0.6765999992688497,0.6855750679969788,0.5833333333333334
49,0.6739397644996643,0.6910536885261536,0.5555555555555556
50,0.6743766864140829,0.6877694129943848,0.5833333333333334
51,0.6734976967175802,0.6882796883583069,0.6111111111111112
52,0.6736118793487549,0.6903461813926697,0.5833333333333334
53,0.672705332438151,0.6853164434432983,0.6111111111111112
54,0.6727200547854105,0.6894842386245728,0.5833333333333334
55,0.6736743648846945,0.6848304271697998,0.5555555555555556
56,0.6734395225842794,0.6836885809898376,0.6666666666666666
57,0.672753095626831,0.6947100758552551,0.4722222222222222
58,0.6736648281415304,0.6895630955696106,0.6111111111111112
59,0.6737950444221497,0.68299800157547,0.6388888888888888
60,0.6711705525716146,0.6923304796218872,0.5277777777777778
61,0.6762489875157675,0.6936898827552795,0.5555555555555556
