epoch,loss,val_loss,accuracy
1,0.6931614117188887,0.6930862665176392,0.6111111111111112
2,0.6931606097654863,0.6930859684944153,0.6111111111111112
3,0.693160972811959,0.6930859684944153,0.6111111111111112
4,0.6931589625098489,0.6930857300758362,0.6111111111111112
5,0.6931588758121837,0.6930856704711914,0.6111111111111112
6,0.6931596940213983,0.6930854916572571,0.6111111111111112
7,0.6931603063236583,0.6930853724479675,0.6388888888888888
8,0.6931608806956898,0.693085253238678,0.6388888888888888
9,0.6931583989750255,0.6930849552154541,0.6111111111111112
10,0.6931606910445474,0.6930851936340332,0.6111111111111112
11,0.6931590058586814,0.6930851340293884,0.6111111111111112
12,0.6931601871143688,0.693085253238678,0.6111111111111112
13,0.693160051649267,0.6930850744247437,0.6111111111111112
14,0.6931595748121088,0.6930853724479675,0.6111111111111112
15,0.69315950978886,0.6930851340293884,0.6111111111111112
16,0.6931607343933799,0.693085253238678,0.6111111111111112
17,0.693161509253762,0.6930854916572571,0.6111111111111112
18,0.6931626038117842,0.6930856108665466,0.6111111111111112
19,0.6931581551378424,0.6930857300758362,0.6111111111111112
20,0.6931605772538618,0.6930856704711914,0.6111111111111112
21,0.6931607235561718,0.6930856704711914,0.6111111111111112
22,0.6931602575562217,0.6930856108665466,0.6111111111111112
23,0.693159742788835,0.6930853724479675,0.6111111111111112
24,0.6931573423472318,0.6930859088897705,0.5833333333333334
25,0.6931586861610413,0.6930853724479675,0.6111111111111112
26,0.693161276253787,0.6930850148200989,0.6111111111111112
27,0.6931584531610663,0.6930851340293884,0.6111111111111112
28,0.6931587836959145,0.6930848360061646,0.6388888888888888
29,0.69315936348655,0.6930850148200989,0.6111111111111112
30,0.6931585398587313,0.6930850744247437,0.5833333333333334
31,0.6931590383703058,0.6930849552154541,0.5833333333333334
32,0.6931605826724659,0.6930845975875854,0.5833333333333334
33,0.6931581876494668,0.6930845379829407,0.6111111111111112
34,0.6931591304865751,0.6930845379829407,0.6111111111111112
35,0.6931602792306379,0.6930844187736511,0.5833333333333334
36,0.6931590329517018,0.6930842995643616,0.6111111111111112
37,0.6931577975099737,0.6930842995643616,0.6388888888888888
38,0.6931607939980247,0.6930840611457825,0.6111111111111112
39,0.693158355626193,0.693084180355072,0.6111111111111112
40,0.693157667463476,0.6930842995643616,0.6111111111111112
41,0.6931600895794955,0.6930843591690063,0.6388888888888888
42,0.6931578842076388,0.6930844187736511,0.5833333333333334
43,0.6931587295098738,0.6930844187736511,0.6111111111111112
44,0.6931570172309875,0.6930842995643616,0.6388888888888888
45,0.6931581605564464,0.6930841207504272,0.6666666666666666
46,0.6931571689519015,0.6930844187736511,0.6388888888888888
47,0.693159125067971,0.693084716796875,0.6388888888888888
48,0.693157515742562,0.6930848360061646,0.6111111111111112
49,0.6931580684401772,0.6930849552154541,0.6388888888888888
50,0.6931576024402272,0.6930850148200989,0.6388888888888888
51,0.6931570334867998,0.6930851340293884,0.6111111111111112
