
>>> Running Config 1/400: run_00_adam_ly1_lr0.001_bs8

>>> Running Config 1/400: run_00_adam_ly1_lr0.001_bs8
  Epoch 1: Train Loss=0.6932, Val Loss=0.6931
  Epoch 2: Train Loss=0.6932, Val Loss=0.6931
  Epoch 3: Train Loss=0.6932, Val Loss=0.6931
  Epoch 4: Train Loss=0.6932, Val Loss=0.6931
  Epoch 5: Train Loss=0.6932, Val Loss=0.6931
  Epoch 6: Train Loss=0.6931, Val Loss=0.6931
  Epoch 7: Train Loss=0.6931, Val Loss=0.6931
  Epoch 8: Train Loss=0.6931, Val Loss=0.6931
  Epoch 9: Train Loss=0.6931, Val Loss=0.6931
  Epoch 10: Train Loss=0.6931, Val Loss=0.6931
  Epoch 11: Train Loss=0.6930, Val Loss=0.6930
  Epoch 12: Train Loss=0.6930, Val Loss=0.6930
  Epoch 13: Train Loss=0.6929, Val Loss=0.6930
  Epoch 14: Train Loss=0.6929, Val Loss=0.6930
  Epoch 15: Train Loss=0.6928, Val Loss=0.6930
  Epoch 16: Train Loss=0.6928, Val Loss=0.6929
  Epoch 17: Train Loss=0.6927, Val Loss=0.6929
  Epoch 18: Train Loss=0.6927, Val Loss=0.6929
  Epoch 19: Train Loss=0.6926, Val Loss=0.6929
  Epoch 20: Train Loss=0.6925, Val Loss=0.6929
  Epoch 21: Train Loss=0.6925, Val Loss=0.6928
  Epoch 22: Train Loss=0.6924, Val Loss=0.6928
  Epoch 23: Train Loss=0.6923, Val Loss=0.6928
  Epoch 24: Train Loss=0.6923, Val Loss=0.6928
  Epoch 25: Train Loss=0.6922, Val Loss=0.6928
  Epoch 26: Train Loss=0.6922, Val Loss=0.6927
  Epoch 27: Train Loss=0.6921, Val Loss=0.6927
  Epoch 28: Train Loss=0.6921, Val Loss=0.6926
  Epoch 29: Train Loss=0.6920, Val Loss=0.6926
  Epoch 30: Train Loss=0.6919, Val Loss=0.6926
  Epoch 31: Train Loss=0.6918, Val Loss=0.6925
  Epoch 32: Train Loss=0.6918, Val Loss=0.6925
  Epoch 33: Train Loss=0.6917, Val Loss=0.6925
  Epoch 34: Train Loss=0.6917, Val Loss=0.6924
  Epoch 35: Train Loss=0.6916, Val Loss=0.6924
  Epoch 36: Train Loss=0.6915, Val Loss=0.6923
  Epoch 37: Train Loss=0.6915, Val Loss=0.6923
  Epoch 38: Train Loss=0.6914, Val Loss=0.6922
  Epoch 39: Train Loss=0.6913, Val Loss=0.6922
  Epoch 40: Train Loss=0.6913, Val Loss=0.6922
  Epoch 41: Train Loss=0.6912, Val Loss=0.6921
  Epoch 42: Train Loss=0.6911, Val Loss=0.6921
  Epoch 43: Train Loss=0.6911, Val Loss=0.6920
  Epoch 44: Train Loss=0.6910, Val Loss=0.6919
  Epoch 45: Train Loss=0.6909, Val Loss=0.6919
  Epoch 46: Train Loss=0.6908, Val Loss=0.6918
  Epoch 47: Train Loss=0.6908, Val Loss=0.6918
  Epoch 48: Train Loss=0.6907, Val Loss=0.6917
  Epoch 49: Train Loss=0.6907, Val Loss=0.6917
  Epoch 50: Train Loss=0.6906, Val Loss=0.6916
  Epoch 51: Train Loss=0.6905, Val Loss=0.6916
  Epoch 52: Train Loss=0.6905, Val Loss=0.6915
  Epoch 53: Train Loss=0.6904, Val Loss=0.6915
  Epoch 54: Train Loss=0.6903, Val Loss=0.6914
  Epoch 55: Train Loss=0.6903, Val Loss=0.6913
  Epoch 56: Train Loss=0.6902, Val Loss=0.6912
  Epoch 57: Train Loss=0.6902, Val Loss=0.6912
  Epoch 58: Train Loss=0.6899, Val Loss=0.6911
  Epoch 59: Train Loss=0.6899, Val Loss=0.6911
  Epoch 60: Train Loss=0.6899, Val Loss=0.6910
  Epoch 61: Train Loss=0.6899, Val Loss=0.6909
  Epoch 62: Train Loss=0.6897, Val Loss=0.6909
  Epoch 63: Train Loss=0.6897, Val Loss=0.6908
  Epoch 64: Train Loss=0.6897, Val Loss=0.6907
  Epoch 65: Train Loss=0.6896, Val Loss=0.6907
  Epoch 66: Train Loss=0.6895, Val Loss=0.6906
  Epoch 67: Train Loss=0.6894, Val Loss=0.6906
  Epoch 68: Train Loss=0.6893, Val Loss=0.6905
  Epoch 69: Train Loss=0.6893, Val Loss=0.6904
  Epoch 70: Train Loss=0.6893, Val Loss=0.6904
  Epoch 71: Train Loss=0.6893, Val Loss=0.6903
  Epoch 72: Train Loss=0.6892, Val Loss=0.6902
  Epoch 73: Train Loss=0.6891, Val Loss=0.6901
  Epoch 74: Train Loss=0.6891, Val Loss=0.6901
  Epoch 75: Train Loss=0.6889, Val Loss=0.6900
  Epoch 76: Train Loss=0.6888, Val Loss=0.6899
  Epoch 77: Train Loss=0.6888, Val Loss=0.6899
  Epoch 78: Train Loss=0.6888, Val Loss=0.6898
  Epoch 79: Train Loss=0.6886, Val Loss=0.6897
  Epoch 80: Train Loss=0.6887, Val Loss=0.6897
  Epoch 81: Train Loss=0.6885, Val Loss=0.6896
  Epoch 82: Train Loss=0.6885, Val Loss=0.6895
  Epoch 83: Train Loss=0.6883, Val Loss=0.6895
  Epoch 84: Train Loss=0.6884, Val Loss=0.6894
  Epoch 85: Train Loss=0.6882, Val Loss=0.6893
  Epoch 86: Train Loss=0.6883, Val Loss=0.6893
  Epoch 87: Train Loss=0.6882, Val Loss=0.6892
  Epoch 88: Train Loss=0.6881, Val Loss=0.6891
