epoch,loss,val_loss,accuracy
1,0.6931013862291971,0.6930245161056519,0.4722222222222222
2,0.6930083433787028,0.6930450797080994,0.4722222222222222
3,0.6924947599569956,0.693334698677063,0.4444444444444444
4,0.6925302843252817,0.693291962146759,0.4166666666666667
5,0.6917232871055603,0.6933726072311401,0.5
6,0.6909475227197012,0.6933802366256714,0.5277777777777778
7,0.6909989019234976,0.69295334815979,0.5555555555555556
8,0.6895355383555094,0.6937001943588257,0.5
9,0.6896579265594482,0.6940348744392395,0.4722222222222222
10,0.6897760430971781,0.6943172216415405,0.3888888888888889
11,0.6894442041714987,0.6953343749046326,0.3888888888888889
12,0.6883767445882162,0.694331705570221,0.5
13,0.686121662457784,0.6934853792190552,0.4722222222222222
14,0.6852428515752157,0.6918309926986694,0.5555555555555556
15,0.6828276415665945,0.6938808560371399,0.4722222222222222
16,0.6822173794110616,0.6925949454307556,0.5833333333333334
17,0.6819908122221628,0.6893032193183899,0.6388888888888888
18,0.6825684408346812,0.6912871599197388,0.5555555555555556
19,0.678778608640035,0.6918319463729858,0.5277777777777778
20,0.678886483112971,0.6924043297767639,0.5
21,0.6764693955580393,0.6934630870819092,0.5277777777777778
22,0.6754150390625,0.6933435201644897,0.4722222222222222
23,0.6763621469338735,0.6956265568733215,0.5
24,0.6762325863043467,0.6886214017868042,0.6388888888888888
25,0.6712667544682821,0.6912481188774109,0.5833333333333334
26,0.6735472083091736,0.6907033324241638,0.6388888888888888
27,0.6741176048914591,0.6891338229179382,0.5555555555555556
28,0.6722125907739004,0.6911929845809937,0.4444444444444444
29,0.6759359836578369,0.693397581577301,0.5
30,0.6709530055522919,0.689643144607544,0.5555555555555556
31,0.6824788550535837,0.6952899098396301,0.4722222222222222
32,0.6756895283857981,0.6902295351028442,0.5833333333333334
33,0.6710715889930725,0.6889769434928894,0.5833333333333334
34,0.6635824342568716,0.6898231506347656,0.5833333333333334
35,0.6608102718989054,0.6889161467552185,0.5833333333333334
36,0.6657083431879679,0.6869099736213684,0.5555555555555556
37,0.6579322318236033,0.6876333355903625,0.6111111111111112
38,0.6581503450870514,0.6888321042060852,0.5833333333333334
39,0.6595474481582642,0.6862255930900574,0.5833333333333334
40,0.6553252736727396,0.6891396045684814,0.6111111111111112
41,0.6528316636880239,0.6873114705085754,0.5555555555555556
42,0.6534195144971212,0.6895740032196045,0.5555555555555556
43,0.6555511752764384,0.6843612790107727,0.6111111111111112
44,0.6593804856141409,0.6848546266555786,0.5555555555555556
45,0.653234213590622,0.6820979714393616,0.6388888888888888
46,0.6554890970389048,0.6920447945594788,0.5277777777777778
47,0.6511834065119425,0.6869180798530579,0.6666666666666666
48,0.652892549832662,0.6957343220710754,0.3611111111111111
49,0.662408689657847,0.6850708723068237,0.5
50,0.6533087293306986,0.686190664768219,0.5277777777777778
51,0.6595586935679117,0.685336172580719,0.5555555555555556
52,0.6563525100549062,0.680990993976593,0.6111111111111112
53,0.6532476047674814,0.6932647824287415,0.5
54,0.6486322184403738,0.682059109210968,0.6666666666666666
55,0.6462996701399485,0.6851192116737366,0.6944444444444444
56,0.6427050332228342,0.6840180158615112,0.6388888888888888
57,0.6450599928696951,0.6851925849914551,0.5555555555555556
58,0.6488262116909027,0.6852381825447083,0.6944444444444444
59,0.6404292484124502,0.6810634732246399,0.6666666666666666
60,0.6421638528505961,0.6874074935913086,0.5833333333333334
61,0.6460087696711222,0.6835772395133972,0.5
62,0.6520923674106598,0.6936321258544922,0.4722222222222222
63,0.6523928542931875,0.6804202198982239,0.5277777777777778
64,0.6454455355803171,0.6750929355621338,0.6666666666666666
65,0.6426694989204407,0.6782863736152649,0.6666666666666666
66,0.640545258919398,0.6808505654335022,0.6388888888888888
67,0.6415339211622874,0.6806075572967529,0.5833333333333334
68,0.640464593966802,0.6854396462440491,0.5
69,0.6333918670813242,0.687262237071991,0.5277777777777778
70,0.6432163019975027,0.6827211976051331,0.5555555555555556
71,0.6368922392527262,0.6963533163070679,0.5833333333333334
72,0.6401695211728414,0.685082733631134,0.6111111111111112
73,0.631536583105723,0.6842024922370911,0.5
74,0.6304589211940765,0.6897536516189575,0.5
75,0.6353206038475037,0.6761866211891174,0.5277777777777778
76,0.630653997262319,0.6771072745323181,0.6666666666666666
77,0.6239975889523824,0.6767308712005615,0.6944444444444444
78,0.6255944271882375,0.6848975419998169,0.5
79,0.6248078842957815,0.6839166283607483,0.6944444444444444
80,0.63276207447052,0.6935825347900391,0.5
81,0.6252975165843964,0.6769252419471741,0.6666666666666666
82,0.6234753727912903,0.6735571026802063,0.6944444444444444
83,0.6191418468952179,0.674983024597168,0.6388888888888888
84,0.6229821145534515,0.6781553030014038,0.6388888888888888
85,0.6370245416959127,0.6803215742111206,0.6388888888888888
86,0.6209774812062582,0.6716266870498657,0.5833333333333334
87,0.6403016547362009,0.6818430423736572,0.6111111111111112
88,0.6300990978876749,0.688612163066864,0.5555555555555556
89,0.661727120478948,0.7101874947547913,0.4444444444444444
90,0.6719590127468109,0.678044855594635,0.6111111111111112
91,0.6590360105037689,0.6929436922073364,0.4722222222222222
92,0.6566625734170278,0.6964466571807861,0.6111111111111112
93,0.6536242862542471,0.6937230229377747,0.5
94,0.6552024384339651,0.6835902333259583,0.5833333333333334
95,0.6351779401302338,0.6767150163650513,0.6388888888888888
96,0.6290646890799204,0.6835999488830566,0.5833333333333334
97,0.6344006756941477,0.6805655360221863,0.6111111111111112
98,0.6348137557506561,0.6752154231071472,0.6388888888888888
99,0.6228372553984324,0.6802060604095459,0.6388888888888888
100,0.6259243289629618,0.661943793296814,0.7777777777777778
101,0.6386490960915884,0.6735274791717529,0.6388888888888888
102,0.629513700803121,0.672052800655365,0.5555555555555556
103,0.6259265343348185,0.6595006585121155,0.7222222222222222
104,0.6186815996964773,0.6593747138977051,0.6666666666666666
105,0.6197799742221832,0.6650107502937317,0.5555555555555556
106,0.6213906705379486,0.6686398386955261,0.6388888888888888
107,0.6220239400863647,0.6701929569244385,0.5833333333333334
108,0.6236168642838796,0.6778843998908997,0.5277777777777778
109,0.6259435613950094,0.7033205032348633,0.4444444444444444
110,0.6351161201794943,0.6894256472587585,0.5833333333333334
111,0.623923530181249,0.6762924790382385,0.5277777777777778
112,0.6483616928259531,0.6917385458946228,0.5277777777777778
113,0.6285238564014435,0.7036278247833252,0.5
114,0.6366738677024841,0.6981694102287292,0.5833333333333334
115,0.6199746330579122,0.6744681596755981,0.6666666666666666
116,0.6112170418103536,0.6669458746910095,0.6111111111111112
117,0.6006684799989065,0.6681498885154724,0.6388888888888888
118,0.5998630921045939,0.6933949589729309,0.4722222222222222
119,0.6183657348155975,0.6854501366615295,0.5555555555555556
120,0.6114056607087454,0.6825283765792847,0.6666666666666666
121,0.607915590206782,0.6738830804824829,0.6111111111111112
122,0.6182778179645538,0.6810052990913391,0.6666666666666666
123,0.6286343733469645,0.7105863690376282,0.5
124,0.6347620487213135,0.6974013447761536,0.5
125,0.673860232035319,0.7045162320137024,0.5277777777777778
126,0.6685243646303812,0.7072252631187439,0.4166666666666667
127,0.6941787997881571,0.6747267246246338,0.5277777777777778
128,0.682695617278417,0.6858821511268616,0.4722222222222222
129,0.6570141414801279,0.6534881591796875,0.6388888888888888
130,0.6597384313742319,0.6602333188056946,0.6388888888888888
131,0.6453123490015665,0.6985920071601868,0.5555555555555556
132,0.643644243478775,0.6959832906723022,0.5277777777777778
133,0.6356246372063955,0.6827595829963684,0.5555555555555556
134,0.6243585844834646,0.686448872089386,0.5555555555555556
135,0.6298797726631165,0.6903263926506042,0.5
136,0.6347283919652303,0.6935806274414062,0.5555555555555556
137,0.6448147694269816,0.6952334642410278,0.4444444444444444
138,0.633642166852951,0.6910048127174377,0.5555555555555556
139,0.6259995996952057,0.6914955973625183,0.6111111111111112
140,0.6241862078507742,0.7051263451576233,0.5
141,0.6334282755851746,0.6986510157585144,0.5555555555555556
142,0.617436021566391,0.6947604417800903,0.5277777777777778
143,0.6087821821371714,0.7038383483886719,0.5277777777777778
144,0.6191895008087158,0.6947296261787415,0.5277777777777778
145,0.6152961055437723,0.6995623111724854,0.5277777777777778
146,0.6072537899017334,0.7028117775917053,0.5555555555555556
147,0.5912126104036967,0.6941213011741638,0.5555555555555556
148,0.6065360903739929,0.6774666905403137,0.6111111111111112
149,0.6656486590703329,0.7076989412307739,0.4722222222222222
150,0.6659969985485077,0.6544740200042725,0.6111111111111112
151,0.6502328912417094,0.6562503576278687,0.6388888888888888
152,0.6192931731541952,0.6491861343383789,0.6666666666666666
153,0.6162160138289133,0.6812756657600403,0.6388888888888888
154,0.6098348796367645,0.6807488203048706,0.6388888888888888
155,0.6048475801944733,0.6996787190437317,0.4722222222222222
156,0.6211333175500234,0.6972444653511047,0.5
157,0.605665534734726,0.7097090482711792,0.4722222222222222
158,0.6089854637781779,0.680942714214325,0.6388888888888888
159,0.611295352379481,0.6680450439453125,0.6388888888888888
160,0.598151296377182,0.6968230605125427,0.5833333333333334
161,0.6068185567855835,0.6810253262519836,0.5833333333333334
162,0.5858831306298574,0.6956007480621338,0.6111111111111112
163,0.5861159463723501,0.6823132038116455,0.6388888888888888
164,0.5972319841384888,0.6896795630455017,0.5833333333333334
165,0.5928349792957306,0.684666097164154,0.6388888888888888
166,0.5922775169213613,0.7038856148719788,0.5555555555555556
167,0.6007755597432455,0.7057075500488281,0.6111111111111112
168,0.6008807321389517,0.6769316792488098,0.6111111111111112
169,0.5964154700438181,0.7036970853805542,0.5
170,0.5922712087631226,0.6968366503715515,0.6388888888888888
171,0.6000116666158041,0.6882519125938416,0.5555555555555556
172,0.5909339388211569,0.6861355304718018,0.5277777777777778
173,0.6056755383809408,0.7157259583473206,0.4444444444444444
174,0.6405113836129507,0.7205725908279419,0.4722222222222222
175,0.637649009625117,0.6994836926460266,0.6111111111111112
176,0.6322950720787048,0.7192227840423584,0.4722222222222222
177,0.6285089453061422,0.6979293823242188,0.5
178,0.613841732343038,0.7271104454994202,0.4166666666666667
179,0.6108262836933136,0.6822236180305481,0.6111111111111112
180,0.6670000652472178,0.7004006505012512,0.6388888888888888
181,0.6382966736952463,0.7081142067909241,0.4722222222222222
182,0.6666896740595499,0.673747181892395,0.5833333333333334
183,0.6500314374764761,0.7319637537002563,0.4166666666666667
184,0.6122124095757803,0.7318544387817383,0.4722222222222222
185,0.616997222105662,0.6961905360221863,0.3888888888888889
186,0.6271854837735494,0.7474191784858704,0.3333333333333333
187,0.6479043861230215,0.7198024392127991,0.3888888888888889
188,0.6381334960460663,0.7113915681838989,0.4722222222222222
189,0.6250262757142385,0.7406001687049866,0.5
190,0.6163719892501831,0.7145065069198608,0.5555555555555556
191,0.6124389270941416,0.7226313352584839,0.4444444444444444
192,0.6127480467160543,0.7289345264434814,0.4444444444444444
193,0.6378628015518188,0.7624291777610779,0.3888888888888889
194,0.6241772770881653,0.7403700947761536,0.5277777777777778
195,0.6049920618534088,0.7139936685562134,0.6111111111111112
196,0.6002259155114492,0.7322342395782471,0.5277777777777778
197,0.6028867562611898,0.7148134112358093,0.6111111111111112
198,0.6008109748363495,0.7022749185562134,0.5
199,0.6095691919326782,0.7063774466514587,0.5555555555555556
200,0.6078649163246155,0.7117091417312622,0.5555555555555556
201,0.5875779688358307,0.7046175003051758,0.6111111111111112
202,0.5714739064375559,0.7314959764480591,0.5277777777777778
