
>>> Running Config 1/320: run_00_adam_ly1_lr0.001_bs8
  Epoch 1: Train Loss=0.6931, Val Loss=0.6932
  Epoch 2: Train Loss=0.6931, Val Loss=0.6932
  Epoch 3: Train Loss=0.6931, Val Loss=0.6931
  Epoch 4: Train Loss=0.6931, Val Loss=0.6931
  Epoch 5: Train Loss=0.6931, Val Loss=0.6930
  Epoch 6: Train Loss=0.6930, Val Loss=0.6930
  Epoch 7: Train Loss=0.6930, Val Loss=0.6930
  Epoch 8: Train Loss=0.6929, Val Loss=0.6929
  Epoch 9: Train Loss=0.6928, Val Loss=0.6929
  Epoch 10: Train Loss=0.6928, Val Loss=0.6929
  Epoch 11: Train Loss=0.6928, Val Loss=0.6928
  Epoch 12: Train Loss=0.6927, Val Loss=0.6928
  Epoch 13: Train Loss=0.6927, Val Loss=0.6928
  Epoch 14: Train Loss=0.6926, Val Loss=0.6927
  Epoch 15: Train Loss=0.6925, Val Loss=0.6927
  Epoch 16: Train Loss=0.6925, Val Loss=0.6926
  Epoch 17: Train Loss=0.6925, Val Loss=0.6926
  Epoch 18: Train Loss=0.6924, Val Loss=0.6925
  Epoch 19: Train Loss=0.6924, Val Loss=0.6925
  Epoch 20: Train Loss=0.6923, Val Loss=0.6924
  Epoch 21: Train Loss=0.6923, Val Loss=0.6924
  Epoch 22: Train Loss=0.6922, Val Loss=0.6923
  Epoch 23: Train Loss=0.6921, Val Loss=0.6923
  Epoch 24: Train Loss=0.6921, Val Loss=0.6922
  Epoch 25: Train Loss=0.6920, Val Loss=0.6922
  Epoch 26: Train Loss=0.6920, Val Loss=0.6921
  Epoch 27: Train Loss=0.6919, Val Loss=0.6921
  Epoch 28: Train Loss=0.6919, Val Loss=0.6920
  Epoch 29: Train Loss=0.6919, Val Loss=0.6919
  Epoch 30: Train Loss=0.6918, Val Loss=0.6919
  Epoch 31: Train Loss=0.6918, Val Loss=0.6918
  Epoch 32: Train Loss=0.6917, Val Loss=0.6918
  Epoch 33: Train Loss=0.6917, Val Loss=0.6917
  Epoch 34: Train Loss=0.6916, Val Loss=0.6917
  Epoch 35: Train Loss=0.6916, Val Loss=0.6916
  Epoch 36: Train Loss=0.6915, Val Loss=0.6916
  Epoch 37: Train Loss=0.6914, Val Loss=0.6915
  Epoch 38: Train Loss=0.6914, Val Loss=0.6915
  Epoch 39: Train Loss=0.6913, Val Loss=0.6914
  Epoch 40: Train Loss=0.6913, Val Loss=0.6913
  Epoch 41: Train Loss=0.6912, Val Loss=0.6913
  Epoch 42: Train Loss=0.6911, Val Loss=0.6912
  Epoch 43: Train Loss=0.6911, Val Loss=0.6912
  Epoch 44: Train Loss=0.6910, Val Loss=0.6911
  Epoch 45: Train Loss=0.6910, Val Loss=0.6911
  Epoch 46: Train Loss=0.6910, Val Loss=0.6910
  Epoch 47: Train Loss=0.6909, Val Loss=0.6910
  Epoch 48: Train Loss=0.6909, Val Loss=0.6909
  Epoch 49: Train Loss=0.6908, Val Loss=0.6909
  Epoch 50: Train Loss=0.6907, Val Loss=0.6908
  Epoch 51: Train Loss=0.6907, Val Loss=0.6908
  Epoch 52: Train Loss=0.6907, Val Loss=0.6907
  Epoch 53: Train Loss=0.6905, Val Loss=0.6907
  Epoch 54: Train Loss=0.6906, Val Loss=0.6906
  Epoch 55: Train Loss=0.6904, Val Loss=0.6906
  Epoch 56: Train Loss=0.6904, Val Loss=0.6905
  Epoch 57: Train Loss=0.6904, Val Loss=0.6905
  Epoch 58: Train Loss=0.6903, Val Loss=0.6905
  Epoch 59: Train Loss=0.6903, Val Loss=0.6904
  Epoch 60: Train Loss=0.6903, Val Loss=0.6904
  Epoch 61: Train Loss=0.6903, Val Loss=0.6903
  Epoch 62: Train Loss=0.6901, Val Loss=0.6903
  Epoch 63: Train Loss=0.6900, Val Loss=0.6903
  Epoch 64: Train Loss=0.6900, Val Loss=0.6902
  Epoch 65: Train Loss=0.6900, Val Loss=0.6902
