
>>> Config 1/72: run_0_ly3_lr0.001_bs16
    Epoch 100/1000 - Loss: 0.683597
    Epoch 200/1000 - Loss: 0.675356
    Epoch 300/1000 - Loss: 0.669374
    Epoch 400/1000 - Loss: 0.664839
    Epoch 500/1000 - Loss: 0.661621
    Epoch 600/1000 - Loss: 0.659306
    Epoch 700/1000 - Loss: 0.657885
    Epoch 800/1000 - Loss: 0.657107
    Epoch 900/1000 - Loss: 0.656756
    Epoch 1000/1000 - Loss: 0.656631

>>> Config 2/72: run_1_ly3_lr0.001_bs32
    Epoch 100/1000 - Loss: 0.687286
    Epoch 200/1000 - Loss: 0.681121
    Epoch 300/1000 - Loss: 0.676549
    Epoch 400/1000 - Loss: 0.673126
    Epoch 500/1000 - Loss: 0.670613
    Epoch 600/1000 - Loss: 0.668840
    Epoch 700/1000 - Loss: 0.667724
    Epoch 800/1000 - Loss: 0.667100
    Epoch 900/1000 - Loss: 0.666821
    Epoch 1000/1000 - Loss: 0.666739

>>> Config 3/72: run_2_ly3_lr0.001_bs64
    Epoch 100/1000 - Loss: 0.689904
    Epoch 200/1000 - Loss: 0.685468
    Epoch 300/1000 - Loss: 0.682155
    Epoch 400/1000 - Loss: 0.679602
    Epoch 500/1000 - Loss: 0.677721
    Epoch 600/1000 - Loss: 0.676489
    Epoch 700/1000 - Loss: 0.675660
    Epoch 800/1000 - Loss: 0.675214
    Epoch 900/1000 - Loss: 0.675047
    Epoch 1000/1000 - Loss: 0.675023

>>> Config 4/72: run_3_ly3_lr0.01_bs16
    Epoch 100/1000 - Loss: 0.646177
    Epoch 200/1000 - Loss: 0.629903
    Epoch 300/1000 - Loss: 0.619332
    Epoch 400/1000 - Loss: 0.613473
    Epoch 500/1000 - Loss: 0.609498
    Epoch 600/1000 - Loss: 0.606790
    Epoch 700/1000 - Loss: 0.603853
    Epoch 800/1000 - Loss: 0.602257
    Epoch 900/1000 - Loss: 0.601937
    Epoch 1000/1000 - Loss: 0.601631

>>> Config 5/72: run_4_ly3_lr0.01_bs32
    Epoch 100/1000 - Loss: 0.654332
    Epoch 200/1000 - Loss: 0.641263
    Epoch 300/1000 - Loss: 0.630388
    Epoch 400/1000 - Loss: 0.623513
    Epoch 500/1000 - Loss: 0.619584
    Epoch 600/1000 - Loss: 0.617104
    Epoch 700/1000 - Loss: 0.614811
    Epoch 800/1000 - Loss: 0.613481
    Epoch 900/1000 - Loss: 0.612998
    Epoch 1000/1000 - Loss: 0.612650

>>> Config 6/72: run_5_ly3_lr0.01_bs64
    Epoch 100/1000 - Loss: 0.663231
    Epoch 200/1000 - Loss: 0.650121
    Epoch 300/1000 - Loss: 0.642158
    Epoch 400/1000 - Loss: 0.636661
    Epoch 500/1000 - Loss: 0.632907
    Epoch 600/1000 - Loss: 0.630037
    Epoch 700/1000 - Loss: 0.627889
    Epoch 800/1000 - Loss: 0.626788
    Epoch 900/1000 - Loss: 0.626211
    Epoch 1000/1000 - Loss: 0.626082

>>> Config 7/72: run_6_ly3_lr0.05_bs16
    Epoch 100/1000 - Loss: 0.669268
    Epoch 200/1000 - Loss: 0.657457
    Epoch 300/1000 - Loss: 0.644020
    Epoch 400/1000 - Loss: 0.642101
    Epoch 500/1000 - Loss: 0.635242
    Epoch 600/1000 - Loss: 0.629497
    Epoch 700/1000 - Loss: 0.628080
    Epoch 800/1000 - Loss: 0.621179
    Epoch 900/1000 - Loss: 0.619891
    Epoch 1000/1000 - Loss: 0.618802

>>> Config 8/72: run_7_ly3_lr0.05_bs32
    Epoch 100/1000 - Loss: 0.637562
    Epoch 200/1000 - Loss: 0.627854
    Epoch 300/1000 - Loss: 0.623937
    Epoch 400/1000 - Loss: 0.614105
    Epoch 500/1000 - Loss: 0.619178
    Epoch 600/1000 - Loss: 0.609959
    Epoch 700/1000 - Loss: 0.607497
    Epoch 800/1000 - Loss: 0.601160
    Epoch 900/1000 - Loss: 0.599525
    Epoch 1000/1000 - Loss: 0.598916

>>> Config 9/72: run_8_ly3_lr0.05_bs64
    Epoch 100/1000 - Loss: 0.633900
    Epoch 200/1000 - Loss: 0.618931
    Epoch 300/1000 - Loss: 0.611508
    Epoch 400/1000 - Loss: 0.609614
    Epoch 500/1000 - Loss: 0.606119
    Epoch 600/1000 - Loss: 0.602526
    Epoch 700/1000 - Loss: 0.599343
    Epoch 800/1000 - Loss: 0.597788
    Epoch 900/1000 - Loss: 0.597389
    Epoch 1000/1000 - Loss: 0.597016

>>> Config 10/72: run_9_ly3_lr0.1_bs16
    Epoch 100/1000 - Loss: 0.665577
    Epoch 200/1000 - Loss: 0.664113
    Epoch 300/1000 - Loss: 0.666426
    Epoch 400/1000 - Loss: 0.655292
    Epoch 500/1000 - Loss: 0.660880
    Epoch 600/1000 - Loss: 0.640672
    Epoch 700/1000 - Loss: 0.635955
    Epoch 800/1000 - Loss: 0.616648
    Epoch 900/1000 - Loss: 0.605836
    Epoch 1000/1000 - Loss: 0.602772

>>> Config 11/72: run_10_ly3_lr0.1_bs32
    Epoch 100/1000 - Loss: 0.658548
    Epoch 200/1000 - Loss: 0.648447
    Epoch 300/1000 - Loss: 0.646160
    Epoch 400/1000 - Loss: 0.659972
    Epoch 500/1000 - Loss: 0.633334
    Epoch 600/1000 - Loss: 0.636245
    Epoch 700/1000 - Loss: 0.623963
    Epoch 800/1000 - Loss: 0.613470
    Epoch 900/1000 - Loss: 0.611201
    Epoch 1000/1000 - Loss: 0.609295

>>> Config 12/72: run_11_ly3_lr0.1_bs64
    Epoch 100/1000 - Loss: 0.641837
    Epoch 200/1000 - Loss: 0.625871
    Epoch 300/1000 - Loss: 0.621303
    Epoch 400/1000 - Loss: 0.633751
    Epoch 500/1000 - Loss: 0.603629
    Epoch 600/1000 - Loss: 0.601214
    Epoch 700/1000 - Loss: 0.592750
    Epoch 800/1000 - Loss: 0.587708
