epoch,loss,val_loss,accuracy
1,0.6931383907794952,0.6931582093238831,0.5
2,0.693153073390325,0.6930187940597534,0.5833333333333334
3,0.6930047372976939,0.692987859249115,0.5
4,0.6929246584574381,0.6929529905319214,0.4444444444444444
5,0.6927157839139303,0.6928224563598633,0.5555555555555556
6,0.6926426887512207,0.6927719116210938,0.5
7,0.6925388177235922,0.6926226019859314,0.5555555555555556
8,0.6924088497956594,0.6925192475318909,0.5555555555555556
9,0.6921880344549814,0.6924510598182678,0.5277777777777778
10,0.691956510146459,0.6923439502716064,0.5277777777777778
11,0.6917265852292379,0.6922851204872131,0.5833333333333334
12,0.6916275223096212,0.692365825176239,0.5277777777777778
13,0.6913116276264191,0.6921833753585815,0.5555555555555556
14,0.6910820603370667,0.6921115517616272,0.5555555555555556
15,0.6906625231107076,0.692058265209198,0.6111111111111112
16,0.6905142764250437,0.6920334696769714,0.5833333333333334
17,0.6900918384393057,0.6920548677444458,0.5833333333333334
18,0.6901426712671915,0.692162811756134,0.5833333333333334
19,0.6891231338183085,0.6920048594474792,0.6111111111111112
20,0.6896049678325653,0.6922461986541748,0.5
21,0.6895744800567627,0.6925016045570374,0.5277777777777778
22,0.6888896922270457,0.6919851899147034,0.5277777777777778
23,0.6886132856210073,0.6918056011199951,0.5833333333333334
24,0.6877682705720266,0.6916435360908508,0.6111111111111112
25,0.6876616477966309,0.691416323184967,0.6111111111111112
26,0.6876732110977173,0.6914419531822205,0.5833333333333334
27,0.6871642172336578,0.6914165616035461,0.5833333333333334
28,0.6866224010785421,0.6913760304450989,0.5833333333333334
29,0.6864295303821564,0.6912763714790344,0.5833333333333334
30,0.685910572608312,0.6911851167678833,0.5833333333333334
31,0.6859724422295889,0.6911302208900452,0.5555555555555556
32,0.6853833198547363,0.6909090876579285,0.5833333333333334
33,0.6854976117610931,0.6908472180366516,0.5833333333333334
34,0.6849659780661265,0.6907047629356384,0.5833333333333334
35,0.6843171815077463,0.6906647086143494,0.5833333333333334
36,0.6845364570617676,0.6906305551528931,0.5277777777777778
37,0.6837155818939209,0.6905549168586731,0.5277777777777778
38,0.6837586263815562,0.6904595494270325,0.5555555555555556
39,0.6833442648251852,0.6904657483100891,0.5277777777777778
40,0.6828143695990244,0.690632700920105,0.5277777777777778
41,0.6827677388985952,0.6909740567207336,0.5
42,0.6822105646133423,0.6907360553741455,0.5277777777777778
43,0.6826605697472891,0.6906993985176086,0.5555555555555556
44,0.681485503911972,0.6905247569084167,0.5555555555555556
45,0.6794934570789337,0.6904677152633667,0.5555555555555556
46,0.6802680591742197,0.6905232071876526,0.5555555555555556
47,0.6804315547148386,0.6903814673423767,0.5555555555555556
48,0.6789145171642303,0.6904215216636658,0.5555555555555556
49,0.6801237165927887,0.690838098526001,0.5
50,0.6801513433456421,0.690613865852356,0.5555555555555556
51,0.6780195534229279,0.6907808780670166,0.5555555555555556
52,0.6803202529748281,0.6903216242790222,0.5
53,0.6786072055498759,0.6899693608283997,0.5555555555555556
54,0.6782969435056051,0.6901532411575317,0.5555555555555556
55,0.6770857572555542,0.6896424889564514,0.5555555555555556
56,0.6769337256749471,0.690210223197937,0.5555555555555556
57,0.6782687107721964,0.6902375817298889,0.5555555555555556
58,0.677874743938446,0.6897568702697754,0.5555555555555556
59,0.6767134666442871,0.6902711987495422,0.5277777777777778
60,0.6751799881458282,0.6896690130233765,0.5555555555555556
61,0.6763272980848948,0.6894522905349731,0.5555555555555556
62,0.6730675597985586,0.6894740462303162,0.5555555555555556
63,0.6726832985877991,0.6896029114723206,0.5555555555555556
64,0.673851470152537,0.689282238483429,0.5555555555555556
65,0.6753430763880411,0.6890888214111328,0.5555555555555556
66,0.6748113036155701,0.6890579462051392,0.5555555555555556
67,0.6755037705103556,0.6896781921386719,0.5555555555555556
68,0.6744565765062968,0.6893197894096375,0.5833333333333334
69,0.6723136603832245,0.6893059611320496,0.5833333333333334
