epoch,loss,accuracy,precision,recall,f1_score,auc
10,0.6899977380579169,0.5,0.5,0.3333333333333333,0.4,0.5709876543209876
20,0.6822670481421731,0.5277777777777778,0.5333333333333333,0.4444444444444444,0.48484848484848486,0.5771604938271605
30,0.6790688904848966,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.49074074074074076
40,0.6732249585064974,0.5555555555555556,0.5625,0.5,0.5294117647058824,0.5925925925925926
50,0.6616868864406239,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5
60,0.6528880921277133,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5092592592592593
70,0.6509259722449563,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4783950617283951
80,0.6580954194068909,0.5,0.5,0.3888888888888889,0.4375,0.5432098765432098
90,0.6429775844920765,0.5,0.5,0.5,0.5,0.4845679012345679
100,0.6327355937524275,0.4444444444444444,0.45,0.5,0.47368421052631576,0.42592592592592593
110,0.6276329864155162,0.5,0.5,0.5,0.5,0.4722222222222222
120,0.6191627545790239,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.4074074074074074
130,0.6205452518029646,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.49382716049382713
140,0.6315221027894453,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5,0.4320987654320988
150,0.6119569594209845,0.4722222222222222,0.47619047619047616,0.5555555555555556,0.5128205128205128,0.4753086419753086
160,0.6129076914353804,0.4444444444444444,0.45,0.5,0.47368421052631576,0.41666666666666663
170,0.600123638456518,0.5277777777777778,0.5294117647058824,0.5,0.5142857142857142,0.4907407407407407
180,0.6041163043542341,0.5,0.5,0.5555555555555556,0.5263157894736842,0.5154320987654322
190,0.594887294552543,0.6388888888888888,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.5802469135802469
200,0.602311145175587,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6018518518518519
210,0.5828922661868009,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.478395061728395
220,0.5814708958972584,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.4783950617283951
230,0.5751181244850159,0.5,0.5,0.6111111111111112,0.55,0.478395061728395
240,0.5842532407153737,0.5277777777777778,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.4907407407407407
250,0.5633585127917203,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.47530864197530864
260,0.5562278953465548,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.48148148148148145
270,0.5565565011718057,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5092592592592593
280,0.5470868403261359,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.46296296296296297
290,0.5408904931762002,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.44135802469135804
300,0.5598879321054979,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5308641975308642
310,0.5330961725928567,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.4444444444444444
320,0.5371666767380454,0.4166666666666667,0.4117647058823529,0.3888888888888889,0.4,0.4814814814814815
330,0.5279343372041528,0.3611111111111111,0.35294117647058826,0.3333333333333333,0.34285714285714286,0.42901234567901236
340,0.5319576480171897,0.5,0.5,0.5555555555555556,0.5263157894736842,0.4691358024691358
350,0.5333865284919739,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.46604938271604934
360,0.5227840000932867,0.5555555555555556,0.55,0.6111111111111112,0.5789473684210527,0.5
370,0.5183423784646121,0.5,0.5,0.5555555555555556,0.5263157894736842,0.48765432098765427
380,0.5155625939369202,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.5092592592592592
390,0.5169849504124034,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4876543209876543
400,0.5110170678658918,0.4722222222222222,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.5123456790123457
410,0.5215667730027979,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421,0.5154320987654321
420,0.5488713925535028,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.45679012345679015
430,0.5617177459326658,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5771604938271605
440,0.5043317783962596,0.5833333333333334,0.5882352941176471,0.5555555555555556,0.5714285714285714,0.6265432098765432
450,0.5175851312550631,0.5555555555555556,0.5625,0.5,0.5294117647058824,0.5679012345679012
460,0.5025582340630618,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5185185185185186
470,0.5042508705095812,0.5277777777777778,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5771604938271604
480,0.5026991963386536,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.5185185185185185
490,0.5188738080588254,0.5555555555555556,0.5625,0.5,0.5294117647058824,0.611111111111111
500,0.4851139729673212,0.5277777777777778,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.45679012345679015
